Date,UNETOT_PT_ea-md,UNEO25_PT_ea-md,UNEU25_PT_ea-md,REER42_PT_ea-md,LTIRT_PT_ea-md,IPMN_PT_ea-md,IPCAG_PT_ea-md,IPCOG_PT_ea-md,IPDCOG_PT_ea-md,IPNDCOG_PT_ea-md,IPING_PT_ea-md,IPNRG_PT_ea-md,TRNMN_PT_ea-md,TRNCAG_PT_ea-md,TRNCOG_PT_ea-md,TRNDCOG_PT_ea-md,TRNNDCOG_PT_ea-md,TRNING_PT_ea-md,TRNNRG_PT_ea-md,HICPOV_PT_ea-md,HICPNEF_PT_ea-md,HICPG_PT_ea-md,HICPIN_PT_ea-md,HICPSV_PT_ea-md,HICPNG_PT_ea-md,ICONFIX_PT_ea-md,CCONFIX_PT_ea-md,ESENTIX_PT_ea-md,KCONFIX_PT_ea-md,RTCONFIX_PT_ea-md,SCONFIX_PT_ea-md,BCI_PT_ea-md,CCI_PT_ea-md,SHIX_PT_ea-md,GDP_PT_ea-qd,EXPGS_PT_ea-qd,IMPGS_PT_ea-qd,GFCE_PT_ea-qd,HFCE_PT_ea-qd,CONSD_PT_ea-qd,GCF_PT_ea-qd,GFCF_PT_ea-qd,GFACON_PT_ea-qd,GFAMG_PT_ea-qd,GNFCPS_PT_ea-qd,GNFCIR_PT_ea-qd,GHIR_PT_ea-qd,GHSR_PT_ea-qd,TEMP_PT_ea-qd,EMP_PT_ea-qd,SEMP_PT_ea-qd,THOURS_PT_ea-qd,EMPAG_PT_ea-qd,EMPIN_PT_ea-qd,EMPMN_PT_ea-qd,EMPCON_PT_ea-qd,EMPRT_PT_ea-qd,EMPIT_PT_ea-qd,EMPFC_PT_ea-qd,EMPRE_PT_ea-qd,EMPPR_PT_ea-qd,EMPPA_PT_ea-qd,EMPENT_PT_ea-qd,RPRP_PT_ea-qd,WS_PT_ea-qd,ESC_PT_ea-qd,TASS.SDB_PT_ea-qd,TASS.LBD_PT_ea-qd,TASS.SLN_PT_ea-qd,TASS.LLN_PT_ea-qd,TLB.SDB_PT_ea-qd,TLB.LBD_PT_ea-qd,TLB.SLN_PT_ea-qd,TLB.LLN_PT_ea-qd,NFCASS_PT_ea-qd,NFCASS.SLN_PT_ea-qd,NFCASS.LLN_PT_ea-qd,NFCLB_PT_ea-qd,NFCLB.SLN_PT_ea-qd,NFCLB.LLN_PT_ea-qd,GGASS_PT_ea-qd,GGASS.LLN_PT_ea-qd,GGLB_PT_ea-qd,GGLB.SLN_PT_ea-qd,GGLB.LLN_PT_ea-qd,HHASS_PT_ea-qd,HHASS.LLN_PT_ea-qd,HHLB_PT_ea-qd,HHLB.SLN_PT_ea-qd,HHLB.LLN_PT_ea-qd,ULCIN_PT_ea-qd,ULCMQ_PT_ea-qd,ULCMN_PT_ea-qd,ULCCON_PT_ea-qd,ULCRT_PT_ea-qd,ULCFC_PT_ea-qd,ULCRE_PT_ea-qd,ULCPR_PT_ea-qd,DFGDP_PT_ea-qd,INDPRO_fred-md,IPFINAL_fred-md,IPCONGD_fred-md,AWOTMAN_fred-md,AWHMAN_fred-md,FEDFUNDS_fred-md,GS1_fred-md,GS5_fred-md,GS10_fred-md,AAA_fred-md,BAA_fred-md,CUSR0000SAC_fred-md,PCEPI_fred-md,S&P 500_fred-md,epu_pt_epu,unemployment_up_15_unemployment,exchange_exchange,PPIPT_ppi,inflation_target,OILPRICEx_fred-md_Eur
2003-05-01,8.0,6.4,18.7,106.46396,3.91,122.7,165.3,117.2,126.3,116.0,118.8,114.9,80.2,83.7,91.0,110.9,88.4,77.4,61.4,65.73,71.71,71.6,81.13,58.92,50.5,-13.3,-22.1,88.7,-34.3,-15.7,-7.8,97.58709,98.44254,63.54967,44191.150617240804,11642.688043478262,13244.6,8108.798913043478,28329.0,2465.266666666667,9259.466666666665,9974.933333333332,6618.17294819195,2134.2262852062486,37.61428772292206,26.33173431572426,10.05,12.497633060085837,5105.143478260869,4089.9120652173915,1018.2146491146075,2410736.0,639.565652173913,1032.088208895336,968.2189930100251,571.9633333333333,1113.3594565217393,56.82679591199347,87.32035837556313,27.584833717685672,379.4386956521739,940.1713043478261,259.4634782608696,88.58385011983572,13924.961956521738,3379.0503692281272,14515.047430604864,97108.48260869567,64093.55760869565,187239.58767197712,10699.090772341093,106601.53333333334,61394.566666666666,199774.97849412946,214351.18804347827,1461.3900675508983,28230.633333333335,379069.9282608696,42752.6,82183.82676017642,46007.76304347827,3483.1,121363.13333333333,2708.0402329382314,10032.201684593938,256744.14284281534,6624.295695018636,108965.7,7828.380359170121,90701.16666666667,71.91554130030526,77.15901275445135,70.36630434782609,73.73242467146491,73.96521739130435,84.61219226160578,108.25353528436001,68.32866918288363,81.91715217391304,90.537,96.5846,105.9516,4.1,40.2,1.26,1.18,2.52,3.57,5.22,6.38,149.4,77.504,935.96,83.08300494943231,8.0,1.1822,1.0,3.6,23.803079005244463
2003-06-01,8.0,6.4,18.5,106.4285,3.77,117.8,159.2,112.4,120.7,111.3,114.5,110.8,75.7,78.4,86.7,94.8,85.6,72.5,59.5,65.75,71.84,71.51,81.02,59.08,49.98,-8.8,-20.6,93.8,-35.9,-18.2,-3.3,98.38039,98.70737,66.01575,44102.5,11715.1,13374.8,8118.2,28329.0,2446.0,9228.3,9995.0,6629.4,2158.4,37.62,27.33,9.84,12.81,5101.41,4084.76,1016.65,2408482.0,639.97,1027.96,963.04,573.05,1114.96,56.2,87.69,27.78,378.94,935.4,259.45,88.494,13953.3,3428.9,14716.6,97187.6,64212.2,188305.1,11197.1,105729.1,61649.5,200410.2,215198.6,1450.1,27694.5,380710.3,42899.3,81932.9,44743.3,3483.1,120883.6,2704.4,10074.6,259097.1,7155.5,109121.8,7791.5,91309.6,70.8,77.4,70.4,73.1,74.1,86.5,102.5,68.9,82.368,90.6527,96.8033,106.1343,4.1,40.3,1.22,1.01,2.27,3.33,4.97,6.19,149.7,77.588,988.0,90.60605084723264,8.0,1.1427,0.7,3.3,26.883696508269885
2003-07-01,7.8,6.3,18.5,106.03709,4.1,123.3,162.1,119.9,131.6,118.3,117.7,111.8,88.8,87.1,106.7,116.8,105.2,84.0,67.3,65.65,71.85,71.09,80.43,59.42,49.45,-7.7,-20.0,95.9,-32.2,-10.0,-3.3,98.88944,98.901,65.67622,44168.2420199709,11564.023913043478,13398.9,8130.134782608696,28329.0,2497.2,9411.166666666666,9967.333333333334,6628.43872612954,2161.460866408908,37.98426734235537,27.616760014230973,9.72,13.220184301188763,5101.035,4084.3719565217393,1017.1095129062286,2408776.3333333335,641.8189130434782,1021.4381119399874,955.1092951228223,565.77,1118.4491304347825,56.961534236522745,86.98267486797354,27.532629840837437,382.07695652173913,941.2076086956522,259.63260869565215,88.65074192104314,13994.158695652173,3470.3663883273452,14955.483783643032,97946.07826086957,63596.45,189514.69597114826,12325.871449498529,104814.86666666667,60883.333333333336,201433.98175000894,215780.2739130435,1498.9204036385017,27472.133333333335,381597.68043478264,42467.53333333333,81981.1368598833,44592.64782608696,3483.1,121193.40000000001,2681.9870850119837,10142.95202851122,261394.48571679014,7127.0212280464675,109944.1,7644.735039150982,92301.3,72.15539525702668,78.75450682025061,71.0195652173913,74.15757307659347,74.32826086956521,85.59043603500007,102.01779039280696,68.9309375174036,82.35104347826086,91.1185,97.5743,107.1487,4.0,40.1,1.01,1.12,2.87,3.98,5.49,6.62,150.3,77.816,992.54,88.11736929748767,7.8,1.1318,-0.1,2.8,27.177946633680865
2003-08-01,7.8,6.2,19.0,105.55694,4.26,116.8,157.4,114.7,129.0,112.8,110.6,115.1,57.8,49.3,73.6,68.0,74.2,48.7,64.7,65.72,71.78,71.0,79.87,59.71,49.32,-8.6,-20.4,96.2,-33.2,-9.0,0.6,99.04276,99.08588,65.92838,44327.49910928326,11407.911956521739,13423.0,8142.467391304348,28625.9,2548.4,9594.033333333333,9939.666666666666,6610.071620873204,2150.216942643112,38.38866902247565,27.295979975271,9.6,13.564418484499598,5100.6475,4083.9709782608697,1017.5482082550977,2409070.6666666665,643.7294565217392,1014.2772602864673,946.746013500157,558.49,1122.0545652173914,57.03541028853852,85.60826704404612,27.008482194972903,385.31847826086954,947.2088043478261,259.82130434782607,88.96129217431103,14036.379347826087,3511.7665509517365,15281.120763844157,98729.8391304348,62960.175,190912.80429627886,13906.184302501548,103900.63333333333,60117.166666666664,202917.38466252037,216381.33695652173,1552.1079098843081,27249.766666666666,382514.6402173913,42035.76666666667,82327.27417426452,44436.97391304349,3447.5,121503.2,2644.409284755068,10248.436855695441,263516.2801149747,6845.323844892523,110766.4,7413.5251620738845,93293.0,72.2757923993051,80.61522364949242,71.65978260869565,74.36087630177228,74.5641304347826,85.88063293958605,103.97578262352431,68.69987598753318,82.33352173913043,90.9197,97.0274,106.2748,4.1,40.2,1.03,1.31,3.37,4.45,5.88,7.01,151.4,78.079,989.53,78.53959300623204,7.8,1.0927,0.3,2.8,28.91003935206369
2003-09-01,7.9,6.3,19.1,105.35467,4.29,120.4,154.0,118.1,126.5,116.9,115.2,110.0,81.9,80.5,98.7,116.5,96.3,76.4,63.9,65.85,71.89,71.11,80.01,59.86,49.73,-7.2,-18.5,93.4,-30.2,-7.0,-10.3,99.01405,99.37646,67.69585,44476.4,11251.8,13447.1,8154.8,28625.9,2599.6,9776.9,9912.0,6571.8,2134.9,38.33,26.89,9.48,13.57,5100.26,4083.57,1016.69,2409365.0,645.64,1008.07,939.58,551.21,1125.66,57.14,84.28,26.49,388.56,953.21,260.01,89.264,14078.6,3549.0,15659.8,99513.6,62323.9,192363.6,14875.7,102986.4,59351.0,204711.8,216982.4,1532.9,27027.4,383431.6,41604.0,82854.0,44281.3,3447.5,121813.0,2624.6,10410.9,265110.3,6754.2,111588.7,7275.5,94284.7,72.8,82.1,72.3,74.0,74.8,86.9,107.9,68.7,82.316,91.5059,97.8591,107.1502,4.2,40.5,1.01,1.24,3.18,4.27,5.72,6.79,152.1,78.323,1019.44,93.83013324533484,7.9,1.1652,0.0,3.0,24.27909371781668
2003-10-01,8.0,6.3,19.8,106.03527,4.36,123.9,164.9,117.6,127.0,116.4,120.2,114.1,87.5,87.9,104.0,122.2,101.6,82.7,65.3,66.03,72.17,71.45,80.61,59.82,49.7,-8.9,-14.4,97.6,-30.5,-7.1,3.2,98.82451,99.6751,69.86909,44538.109983550676,11283.547252747252,13569.866666666667,8169.898901098902,28625.9,2603.233333333333,9886.0,9863.4,6517.4154024900945,2125.478138177478,37.550232429912406,26.507911966683416,9.49,13.095550764769659,5095.76,4083.87,1012.4564319554486,2408257.0,639.1224175824176,1005.5967477796213,937.2736689340162,551.0933333333334,1131.238021978022,57.191474572293274,83.54454585265,26.194515273294403,390.8973626373626,950.4935164835165,259.56824175824175,89.4402736654226,14083.578021978023,3571.4861275114777,16224.00037414834,100475.70989010991,61902.97692307692,193791.53537715675,14963.670198436046,103648.23333333332,59119.46666666667,206667.2120285046,216915.47692307693,1420.4591853264074,25844.533333333333,384094.567032967,41214.13333333333,83468.36652298766,46615.23406593407,3447.5,124037.8,2690.379041556484,11033.001553733126,266014.16078043205,7155.8966715987035,112304.9,7347.175074560779,95105.96666666666,72.5107663766728,82.58712747251148,72.23406593406592,74.7292157615468,75.3934065934066,85.89620463458697,111.81430587830693,69.25786719895002,82.59457142857143,91.6186,97.2867,106.3728,4.3,40.6,1.01,1.25,3.19,4.29,5.7,6.73,151.1,78.333,1038.73,88.12686889067021,8.0,1.1622,-0.4,2.9,26.097057305111
2003-11-01,7.9,6.3,19.6,106.04051,4.48,122.5,165.2,115.5,127.9,113.8,121.6,115.0,79.6,85.6,91.5,116.6,88.1,75.0,61.3,66.1,72.43,71.81,81.42,59.5,49.31,-11.7,-16.8,95.6,-28.1,-1.9,4.3,98.76867,99.75777,72.22386,44557.968856933374,11316.352747252748,13692.633333333333,8185.501098901099,28634.4,2606.866666666667,9995.1,9814.800000000001,6461.078280781424,2125.2678202080147,36.50654350141279,26.134252903410292,9.5,12.325688324918236,5091.11,4084.1800000000003,1007.0233096707907,2407149.0,632.3875824175824,1003.9413799547577,935.7437227421801,550.9766666666667,1137.001978021978,57.276247626088654,83.18392199612992,26.032612418977795,393.31263736263736,947.6864835164836,259.11175824175825,89.57014186486842,14088.721978021978,3578.413364862274,16893.34507305816,101469.89010989013,61468.02307692308,195568.27767452569,14839.230588151591,104310.06666666667,58887.933333333334,209012.72966160745,216846.32307692306,1382.4827997446994,24661.666666666668,384779.63296703296,40824.26666666667,84346.2487846669,49026.96593406594,3486.7,126262.59999999999,2843.0015691779736,12067.020458681443,266673.8367577721,7845.149143459855,113021.1,7517.205038200966,95927.23333333334,72.62955042097288,82.41196701978318,72.16593406593407,74.89759036206854,76.0065934065934,85.63289113949,114.13780616889753,70.16937247271501,82.88242857142858,92.2329,98.1136,107.0745,4.5,40.9,1.0,1.34,3.29,4.3,5.65,6.66,151.1,78.432,1049.9,69.94559922432722,7.9,1.1994,-0.1,2.5,25.92129398032349
2003-12-01,7.7,6.1,19.5,106.7885,4.4,121.9,178.2,114.8,126.5,113.2,116.4,118.6,74.2,74.0,89.8,96.9,88.7,66.9,64.0,66.12,72.5,71.82,81.48,59.55,49.3,-6.3,-15.5,100.2,-28.9,-4.4,3.3,99.1152,99.78698,74.30493,44601.4,11348.1,13815.4,8200.6,28634.4,2610.5,10104.2,9766.2,6427.4,2137.0,35.95,25.85,9.51,11.61,5086.61,4084.48,1002.13,2406041.0,625.87,1002.25,934.1,550.86,1142.58,56.99,82.89,25.88,395.65,944.97,258.67,89.755,14093.7,3578.1,17200.6,102432.0,61047.1,197914.5,14861.9,104971.9,58656.4,211732.3,216779.4,1638.4,23478.8,385442.6,40434.4,85610.3,51360.9,3486.7,128487.4,2995.3,12705.8,267545.1,8430.9,113737.3,7599.5,96748.5,72.6,82.1,72.1,75.0,76.6,84.1,112.8,71.0,83.161,92.2602,98.027,107.1488,4.5,40.7,0.98,1.31,3.27,4.27,5.62,6.6,151.6,78.605,1080.64,83.44420172260855,7.7,1.263,0.1,2.4,25.45526524148852
2004-01-01,7.5,5.9,19.4,107.17891,4.25,119.9,165.0,116.8,131.2,114.8,115.3,92.6,73.4,66.3,87.5,97.8,86.1,72.1,56.8,66.12,72.28,71.48,80.58,60.0,49.7,-5.6,-16.1,99.3,-26.4,-5.1,2.5,99.30753,99.7541,77.66911,44721.60473530185,11420.694505494506,13855.133333333333,8219.234065934066,28634.4,2595.4666666666667,10049.366666666667,9810.300000000001,6428.899340347255,2161.486227674621,36.31734332508468,25.64621262653535,9.543333333333333,11.142149452198119,5082.6072527472525,4085.450879120879,999.7216312795905,2409134.0,622.4906593406594,997.2379601554295,927.7090302457883,550.1866666666667,1145.4721978021978,57.45387092536346,82.42035681213801,25.637241306226343,398.4468131868132,945.1369230769232,258.50989010989014,90.08535965776028,14137.372527472528,3547.4137761935276,17028.819230304773,102771.9098901099,62184.220879120876,201162.04376868164,15094.75825425149,105372.86666666667,58912.066666666666,215037.23020779635,225029.1131868132,2320.3910095823203,25645.033333333333,393513.3648351648,40630.46666666667,87415.2390608416,51938.14725274726,3486.7,130011.83333333333,3146.5482618971832,12893.892259437132,269050.14648434916,8677.290441869913,115097.66666666667,7512.860723150357,97587.76666666666,72.8629184928563,82.04644992923593,72.33846153846153,75.18527772822412,76.80439560439561,84.78839880714905,105.52260693641946,71.51407292821594,83.09218681318681,92.4006,98.1455,107.4427,4.5,40.9,1.0,1.24,3.12,4.15,5.54,6.44,152.5,78.909,1132.52,52.1883337021816,7.5,1.2384,-0.3,2.2,27.672803617571063
2004-02-01,7.6,6.0,19.4,106.60077,4.19,115.8,167.2,115.5,130.0,113.5,112.4,87.8,73.4,71.3,86.3,94.9,85.1,73.1,49.1,66.05,72.06,71.08,79.78,60.37,50.04,-8.1,-16.0,99.2,-29.0,-4.8,5.0,99.26669,99.70743,81.90147,44888.20760949949,11493.289010989012,13894.866666666667,8237.868131868132,29134.3,2580.4333333333334,9994.533333333335,9854.4,6453.906298593333,2186.989836449308,37.17029924885103,25.519180500157464,9.576666666666666,10.910356948030959,5078.604505494505,4086.421758241758,995.6844850527593,2412227.0,619.1113186813187,991.8193014916175,921.327904132667,549.5133333333333,1148.3643956043954,57.54965941938324,82.0450467023517,25.421596512195688,401.2436263736264,945.3038461538462,258.3497802197802,90.49204134981407,14181.045054945054,3500.9301811796954,16715.380385126286,103111.81978021978,63321.34175824176,204712.7078973597,15416.512942755022,105773.83333333333,59167.73333333334,218421.21550229227,233278.82637362636,3101.2081269179625,27811.266666666666,401584.1296703296,40826.53333333333,89335.12527232371,52515.39450549451,3703.1,131536.26666666666,3302.190033374509,13018.72450613819,270919.1002299877,8662.625040522202,116458.03333333333,7384.229548867529,98427.03333333334,72.98168340333102,82.20838596529212,72.57692307692308,75.30660669431482,77.00879120879121,84.2834843916809,96.32375016122614,71.78489860666738,83.02337362637363,92.958,98.8623,107.9732,4.5,41.0,1.01,1.24,3.07,4.08,5.5,6.27,153.1,79.077,1143.36,83.41621269343376,7.6,1.2418,-0.6,2.1,27.975519407311968
2004-03-01,7.6,6.0,19.3,105.66164,4.0,122.3,167.9,118.3,134.6,116.3,121.3,95.8,89.9,90.1,103.2,115.7,101.5,88.9,65.4,66.2,72.11,71.33,80.06,60.39,50.68,-7.0,-16.6,102.2,-28.1,-15.7,12.7,99.35165,99.66634,84.73343,45042.5,11561.2,13934.6,8255.3,29134.3,2565.4,9939.7,9898.5,6480.5,2199.1,37.78,25.4,9.61,10.81,5074.86,4087.33,987.54,2415320.0,615.95,986.81,916.14,548.84,1151.07,57.16,82.12,25.39,403.86,945.46,258.2,90.852,14221.9,3501.3,16562.2,103429.8,64385.1,207682.2,15871.0,106174.8,59423.4,221184.2,240996.3,3534.5,29977.5,409134.2,41022.6,90784.6,53055.4,3703.1,133060.7,3410.1,13089.4,272639.0,8580.2,117818.4,7356.7,99266.3,73.4,82.4,72.8,75.6,77.2,83.0,89.5,72.0,82.959,92.5861,98.1818,106.9297,4.6,40.9,1.0,1.19,2.79,3.83,5.33,6.11,153.3,79.199,1123.98,87.41291962263591,7.6,1.2224,0.3,2.3,30.07198952879581
2004-04-01,7.8,6.2,19.3,105.51926,4.25,122.8,160.1,118.8,132.5,117.0,121.1,95.3,81.5,76.2,91.9,105.2,90.1,81.8,68.0,66.83,72.83,72.21,81.3,60.69,51.25,-6.7,-16.3,104.1,-27.4,-8.0,15.6,99.63661,99.68775,85.17509,45168.86107296127,11795.148913043478,14033.966666666667,8277.539130434781,29134.3,2588.3333333333335,9867.6,9901.4,6497.933409343524,2190.172740646829,37.75256770436793,25.260911127500677,9.653333333333332,10.751316853022413,5072.255326086956,4099.450326086957,970.7233849113729,2419503.0,612.5063043478261,984.6589379834612,916.3667311006088,548.0666666666667,1151.8551086956522,57.74568843633168,82.82328920153583,25.614374817237046,402.6065217391304,948.2904347826087,258.7323913043478,91.14397154235024,14267.625,3545.696009389653,17068.010466836527,104219.49130434783,64237.20978260869,210012.03156434617,16818.60094957812,105927.56666666667,59505.166666666664,223376.84427270977,241763.4152173913,3405.9627635760244,30018.533333333333,411703.897826087,40771.4,91648.07036902902,52859.5945652174,3703.1,132955.6666666667,3472.4546673215727,13127.566951326035,274178.9028578603,8569.004293882817,118526.0,7420.89641165491,100399.13333333333,73.21271292422172,82.5200047540716,72.96847826086956,75.48743162019395,77.67173913043479,83.37439929094334,86.4523043258827,72.38041383037051,83.24608695652174,92.93,98.6226,107.5702,4.5,40.7,1.0,1.43,3.39,4.35,5.73,6.46,153.0,79.346,1133.36,71.91490210220827,7.8,1.1947,1.5,2.3,30.71063865405541
2004-05-01,8.1,6.6,19.5,106.38409,4.42,119.6,157.7,114.3,130.6,112.1,117.3,103.5,84.9,83.6,91.4,114.4,88.3,84.2,80.2,67.38,73.51,72.88,82.51,61.08,52.47,-5.1,-16.6,104.7,-26.8,-0.4,14.4,100.162,99.78837,84.13576,45256.10242139653,12021.551086956522,14133.333333333334,8299.060869565217,29199.2,2611.2666666666664,9795.5,9904.300000000001,6508.151359049036,2166.7596977155026,37.3063880641684,25.186907181547767,9.696666666666667,10.771943114434604,5069.7346739130435,4111.179673913043,954.0989457837848,2423686.0,609.1736956521739,982.671447263983,917.2539023079661,547.2933333333333,1152.6148913043478,57.848985071851644,83.55460320012038,25.86657518887575,401.3934782608696,951.0295652173913,259.24760869565216,91.35799437296366,14311.875,3590.1491943829446,17971.589533163475,104983.7086956522,64094.090217391305,211742.06236051288,18040.449344383065,105680.33333333334,59586.933333333334,225092.12515815816,242505.78478260868,2947.033719729738,30059.566666666666,414190.70217391313,40520.2,92115.65488020556,52670.105434782614,3782.6,132850.63333333333,3517.205412562094,13151.463109802495,275537.17581554037,8650.19155258812,119233.59999999999,7484.834127585196,101531.96666666667,73.32913305630943,82.56851955161427,73.13152173913043,75.5486236249784,78.12826086956521,83.03748553812547,86.96763431943008,73.07120629899009,83.52391304347827,93.6013,99.1104,107.9741,4.6,41.1,1.0,1.78,3.85,4.72,6.04,6.75,154.2,79.604,1102.78,77.48185800167391,8.1,1.2198,2.4,2.4,33.021806853582554
2004-06-01,8.3,6.8,19.5,107.51193,4.47,119.3,153.6,114.7,123.9,113.4,116.3,104.6,83.4,78.7,92.7,107.6,90.6,81.8,77.5,68.14,74.72,72.86,82.67,62.91,52.93,-1.2,-14.5,102.8,-25.9,-5.5,8.4,100.7717,99.9827,84.7849,45321.9,12255.5,14232.7,8321.3,29199.2,2634.2,9723.4,9907.2,6520.7,2138.5,36.85,25.63,9.74,10.93,5067.13,4123.3,943.83,2427869.0,605.73,980.4,917.9,546.52,1153.4,57.86,83.59,25.86,400.14,953.86,259.78,91.555,14357.6,3635.4,18477.4,105773.4,63946.2,213494.5,19031.8,105433.1,59668.7,226966.2,243272.9,2515.3,30100.6,416760.4,40269.0,92693.8,52474.3,3782.6,132745.6,3580.4,13193.9,277079.4,8819.9,119941.2,7552.3,102664.8,73.9,82.6,73.3,76.1,78.6,83.3,87.3,74.3,83.811,92.871,98.0838,106.4952,4.6,40.8,1.03,2.12,3.93,4.73,6.01,6.78,154.9,79.831,1132.76,67.42079822787781,8.3,1.2155,2.8,2.7,31.27930892636775
2004-07-01,8.2,6.7,19.4,107.06546,4.35,119.6,155.3,115.6,129.6,113.8,115.8,102.9,91.5,88.5,105.2,118.6,103.4,86.9,82.1,67.59,73.74,72.62,81.92,61.95,52.68,-1.1,-13.6,104.2,-26.7,1.6,8.4,101.0764,100.1231,84.18204,45368.75329969314,12034.021739130434,14257.333333333334,8346.963043478261,29199.2,2651.5333333333333,9911.133333333333,9916.6,6538.813075830259,2117.682757620916,36.7278347830476,26.63370163293444,9.71,11.235209496169748,5062.995217391304,4111.508695652174,947.7656755662446,2409311.6666666665,608.4821739130434,974.8219943949246,913.281983103529,542.21,1153.9119565217393,58.06994428576686,82.47760124477023,25.417602023691195,400.3617391304348,956.1752173913044,259.90065217391304,91.74518697240096,14382.578260869566,3678.2917489349693,18230.0008816816,106834.94347826087,63357.87391304348,215542.8726549885,19486.031935182145,105132.43333333333,59512.73333333333,229261.3573371322,245146.07391304348,2414.8206459974617,30847.566666666666,418950.75869565224,39832.63333333333,93692.08201068922,51555.582608695666,3782.6,133207.73333333334,3727.70252299912,13344.272285745194,278915.9360078896,9060.700605787368,120978.53333333333,7618.7413113622315,103357.43333333333,73.56856403717107,82.65133580805431,73.10434782608695,75.60727158794417,78.37173913043478,82.79776313919139,89.75599718932683,76.02139903159264,83.94534782608696,93.5649,98.8563,106.8348,4.6,40.8,1.26,2.1,3.69,4.5,5.82,6.62,154.6,79.905,1105.85,97.37409000002788,8.2,1.2039,3.9,2.8,33.7984882465321
2004-08-01,8.5,6.9,20.5,106.26977,4.18,114.9,132.8,113.6,116.5,113.2,113.6,99.8,63.0,43.7,75.1,68.3,75.9,59.6,76.8,67.32,73.36,72.1,81.28,61.98,53.22,-0.5,-13.9,105.1,-25.3,-3.7,12.0,101.0348,100.121,82.06306,45384.1999639211,11805.160869565218,14281.966666666667,8373.48152173913,29297.3,2668.8666666666663,10098.866666666667,9926.0,6548.777093430971,2117.361261212779,36.81173747826568,28.037378458001605,9.68,11.580970443119595,5058.7226086956525,4099.3243478260865,958.1694210880496,2390754.3333333335,611.3260869565217,969.8515353842898,908.4198073647859,537.9,1154.4409782608695,58.187873100592284,80.91941751589601,24.809704890940484,400.59086956521736,958.5676086956522,260.0253260869565,91.87170594018355,14408.389130434784,3722.5005036801062,17707.36066560071,107931.87173913044,62749.936956521735,217993.66874606043,19777.608518902984,104831.76666666668,59356.76666666667,232024.26234831032,247081.68695652173,2517.790117912106,31594.533333333333,421214.1293478261,39396.26666666667,95075.24331501548,50606.24130434784,3599.2,133669.86666666667,3925.670795757067,13630.756904928085,281159.06062186754,9408.621449704458,122015.86666666667,7688.483898916113,104050.06666666667,73.69198673656582,82.72318560432223,72.90217391304348,75.60539711535046,78.13586956521739,82.91872568164877,90.06411256107178,77.78454634022876,84.08417391304349,93.6277,99.038,107.229,4.5,40.8,1.43,2.02,3.47,4.28,5.65,6.46,154.4,79.946,1088.94,81.36420492742879,8.5,1.2111,3.8,2.4,37.1067624473619
2004-09-01,8.6,7.0,20.5,106.21746,4.12,112.8,143.0,113.4,130.4,111.2,106.2,103.9,87.4,84.0,96.4,117.4,93.6,86.0,80.0,67.26,73.42,71.99,81.37,62.0,53.24,-3.6,-14.2,108.1,-24.3,-3.3,5.3,100.68,99.98517,84.71946,45345.1,11576.3,14306.6,8400.0,29297.3,2686.2,10286.6,9935.4,6529.7,2152.5,36.87,28.36,9.65,11.79,5054.45,4087.14,967.31,2372197.0,614.17,966.8,904.6,533.59,1154.97,58.45,80.06,24.48,400.82,960.96,260.15,91.832,14434.2,3765.9,17300.9,109028.8,62142.0,220642.0,20197.6,104531.1,59200.8,234945.6,249017.3,2600.9,32341.5,423477.5,38959.9,96591.1,49656.9,3599.2,134132.0,4024.4,13960.3,283683.0,9880.8,123053.2,7759.0,104742.7,73.6,82.8,72.7,76.1,77.9,83.8,91.5,78.8,84.223,93.7467,99.1845,107.1933,4.6,40.7,1.61,2.12,3.36,4.13,5.46,6.27,154.9,80.104,1117.66,72.95850401380032,8.6,1.2409,4.2,2.1,37.02957530824402
2004-10-01,8.5,7.0,20.0,106.57495,3.99,114.5,141.8,111.1,134.2,108.0,114.0,102.2,85.6,80.0,94.8,112.1,92.4,82.3,85.9,67.57,73.8,72.56,82.51,61.98,54.26,-4.2,-16.6,101.6,-26.1,-2.2,4.6,100.3439,99.76368,86.70797,45249.62349589043,11739.84945054945,14579.533333333333,8427.164835164835,29297.3,2690.2,10275.533333333333,9937.533333333333,6474.108925082743,2226.594051122301,36.734931129264396,27.39640040172198,9.626666666666667,11.745377184564532,5056.378571428571,4094.992747252747,965.9152512175234,2377045.6666666665,611.5095604395605,969.8275223375693,906.910647330552,529.2766666666666,1155.438131868132,58.43108543247008,80.61922912491247,24.707466949070536,402.2474725274725,962.8951648351649,260.51263736263735,91.59634526231297,14484.639560439562,3802.6668653175707,17093.961369611578,110907.85494505495,62394.82417582418,223229.6229291947,20983.533716802973,104861.0,59508.96666666667,237678.92064163985,251035.64065934066,2500.1529778627996,32073.366666666665,427022.51098901103,38779.23333333334,97965.63236834455,51790.72417582419,3599.2,137691.43333333332,4009.2102084644384,14415.21511505837,286274.96279076225,10449.366984315047,124081.06666666667,7913.987900107667,105498.93333333333,73.93915315726336,82.86135660457134,73.2934065934066,75.55580947695312,77.9,83.49256211920982,89.30311199819869,78.62725547576038,84.73431868131868,94.5465,99.9828,108.1857,4.5,40.6,1.76,2.23,3.35,4.1,5.47,6.21,156.7,80.448,1117.21,103.0396569040956,8.5,1.2737,4.9,2.2,41.71311925885216
