Date,epu_pt_epu,inflation_target,PPIPT_ppi,GS1_fred-md,GS5_fred-md,OILPRICEx_fred-md_Eur,CUSR0000SAC_fred-md,PCEPI_fred-md,EMPENT_PT_ea-qd,REER42_PT_ea-md,HICPOV_PT_ea-md,HICPNEF_PT_ea-md,HICPSV_PT_ea-md,HICPNG_PT_ea-md,DFGDP_PT_ea-qd,CCONFIX_PT_ea-md,GDP_PT_ea-qd,ULCIN_PT_ea-qd,EXPGS_PT_ea-qd,IMPGS_PT_ea-qd,CCI_PT_ea-md,UNETOT_PT_ea-md
2016-11-01,96.34426258173204,-0.30000000000000004,1.9459101490553132,0.07999999999999996,0.33000000000000007,0.05884324008317021,0.001842292532700185,0.0023789409246388615,0.31419004116122196,-1.1073200000000014,-0.1616544394814845,-0.07974920316744516,-0.00516929815583822,-0.267843352053454,0.11968648635836132,-11.6,0.37490452964252796,-0.05119175506509421,0.33239895994725543,1.3247332664880318,100.827,-0.20000000000000107
2016-12-01,76.43854560348655,0.30000000000000004,2.151762203259462,0.13,0.3599999999999999,0.08075500952957881,0.0012763172770178244,0.00205113768556231,0.4255634131395958,-0.9479599999999948,0.2315354432814054,-0.011556910818999455,0.05441165732031905,2.32338590708725,0.8256828751227907,-7.8,0.3735042436806779,0.3641946442799693,0.6972707206005069,1.1321987799600919,101.0822,-0.3999999999999986
2017-01-01,104.0945212203919,0.4,2.424802725718295,-0.040000000000000036,-0.040000000000000036,0.12837021442843577,0.009425338683914042,0.005545710752594246,0.3577430481856325,-0.14955000000000496,0.4850632084112405,0.23528922446374168,0.21140664156487077,2.121097261338001,-0.5847799876991466,-8.4,0.32233103572334443,0.9290139907930595,1.4446859761637398,0.8278184460765559,101.2128,-0.10000000000000142
2017-02-01,83.67461253207783,0.30000000000000004,2.451005098112319,-0.010000000000000009,-0.020000000000000018,0.023155593020642407,0.006103749191572305,0.0051848276547428185,0.2539929396768059,-0.7667199999999923,0.2285961888548016,0.15262754397245004,0.5232378694582707,-0.11551074551867657,0.1252290756696084,-9.1,0.32129540003893453,1.0376254005308283,1.5694163905653369,0.5292367031188405,101.3084,-0.09999999999999964
2017-03-01,75.90280086173456,-0.20000000000000018,2.3978952727983707,0.19000000000000006,0.10999999999999988,-0.05631225766360082,-0.0012401923060627595,0.0008442805522967944,0.1608482735883321,1.7067600000000027,0.07149031780686599,0.13631176169672798,0.10044045380404043,-0.8598951249444653,0.35105551732783624,-6.6,0.32026639795201817,0.5477787887786079,0.8516779742747005,0.30692386558950346,101.4954,-0.09999999999999964
2017-04-01,64.40091444418722,0.6000000000000001,2.4069451083182885,0.030000000000000027,-0.18999999999999972,-0.07705969714305017,-0.0009816032905360927,0.0013948053297117013,0.13278632089983589,0.8246999999999929,0.6946811584397139,1.14300699827945,1.7997893235574658,-0.3416675619849485,-0.10735435752913247,-6.5,0.09563877978830959,-0.16215548789464407,-0.13910362931532916,0.24142195699479174,101.7028,-0.1999999999999993
2017-05-01,77.273160744612,-0.5,2.341805806147327,0.08000000000000007,0.020000000000000018,-0.0657658301359545,-0.006146443663856971,0.001475777937420375,0.1430755528986083,0.6101100000000059,-0.46362405121751493,-0.5565649266078054,-0.9127140493064623,-1.7003240606110026,0.12666840421280412,-5.2,0.095547399414464,-0.5811601711847025,-0.698927448142328,0.22053355957947218,101.9505,-0.3000000000000007
2017-06-01,86.33949320458008,-0.6,2.2082744135228043,0.07999999999999985,-0.07000000000000006,-0.1655010319362873,-0.007720891304011879,0.0004110461181436875,0.23357779876471696,-0.1277900000000045,-0.5340767318180006,-0.414816923472916,-0.45233361517222903,-0.9042497288332285,1.0216728998105218,-3.0,0.09545619349697887,-0.5059907656672635,-0.5165769613457272,0.30379970320364436,102.1812,-0.09999999999999964
2017-07-01,75.66343369893019,0.0,2.1747517214841605,0.020000000000000018,0.10000000000000009,-0.0830140837370279,-0.004048138271369517,0.0012131239425450246,0.35403630827364196,0.28802000000000305,0.2660276258889205,0.2571562789222881,0.3543418486271044,0.09883288066703244,-0.7582465401584138,-2.4,0.22756392617591104,-0.022113902126541518,0.27787695388195033,0.4360527916047019,102.2704,-0.20000000000000107
2017-08-01,50.10528291536928,0.20000000000000007,2.23001440015921,0.010000000000000009,-0.09000000000000008,0.025828985145182504,0.0030921878950582737,0.002612705635037571,0.4505722870762341,0.6127000000000038,0.4401569799808769,0.39275667308791284,0.7119126431437195,1.1208837504557145,0.13694646643669373,-4.7,0.2270472483207442,0.24042829645409824,0.878865862556566,0.5993595209140778,102.2313,-0.09999999999999964
2017-09-01,94.64385691565522,0.2999999999999998,2.2512917986064953,0.050000000000000044,0.020000000000000018,0.05945839767423511,0.015694813060097346,0.0059639642717668195,0.4646239159759702,0.6111199999999997,0.05111693457653388,-0.1416299319165759,-0.09731224909579339,1.0469159941050243,1.1570130551461943,-3.3,0.2265329113585679,0.12395633342263679,1.0523148867767063,0.7342485790610809,102.2438,-0.40000000000000036
