Date,HICPOV_PT_ea-md,HICPNEF_PT_ea-md,HICPSV_PT_ea-md,HICPNG_PT_ea-md,GS5_fred-md,CCONFIX_PT_ea-md,REER42_PT_ea-md,EMPENT_PT_ea-qd,PCEPI_fred-md,EXPGS_PT_ea-qd,IMPGS_PT_ea-qd,CCI_PT_ea-md,UNETOT_PT_ea-md,GS1_fred-md,PPIPT_ppi,ULCIN_PT_ea-qd,GDP_PT_ea-qd,CUSR0000SAC_fred-md,epu_pt_epu,DFGDP_PT_ea-qd,OILPRICEx_fred-md_Eur,inflation_target,GS1_fred-md_lag10,GS5_fred-md_lag12,OILPRICEx_fred-md_Eur_lag1,OILPRICEx_fred-md_Eur_lag2,OILPRICEx_fred-md_Eur_lag3,OILPRICEx_fred-md_Eur_lag4,OILPRICEx_fred-md_Eur_lag5,OILPRICEx_fred-md_Eur_lag6,OILPRICEx_fred-md_Eur_lag7,OILPRICEx_fred-md_Eur_lag12,CUSR0000SAC_fred-md_lag1,CUSR0000SAC_fred-md_lag2,CUSR0000SAC_fred-md_lag11,CUSR0000SAC_fred-md_lag12,PCEPI_fred-md_lag12,EMPENT_PT_ea-qd_lag12,REER42_PT_ea-md_lag6,REER42_PT_ea-md_lag7,REER42_PT_ea-md_lag8,REER42_PT_ea-md_lag9,REER42_PT_ea-md_lag10,REER42_PT_ea-md_lag11,REER42_PT_ea-md_lag12,HICPOV_PT_ea-md_lag12,HICPNEF_PT_ea-md_lag12,HICPSV_PT_ea-md_lag12,HICPNG_PT_ea-md_lag1,HICPNG_PT_ea-md_lag3,HICPNG_PT_ea-md_lag4,HICPNG_PT_ea-md_lag12,DFGDP_PT_ea-qd_lag12,CCONFIX_PT_ea-md_lag1,CCONFIX_PT_ea-md_lag2,CCONFIX_PT_ea-md_lag11,CCONFIX_PT_ea-md_lag12,epu_pt_epu_lag6,epu_pt_epu_lag7,epu_pt_epu_lag8,GDP_PT_ea-qd_lag1,GDP_PT_ea-qd_lag2,GDP_PT_ea-qd_lag3,GDP_PT_ea-qd_lag4,GDP_PT_ea-qd_lag5,GDP_PT_ea-qd_lag12,ULCIN_PT_ea-qd_lag12,EXPGS_PT_ea-qd_lag12,IMPGS_PT_ea-qd_lag2,IMPGS_PT_ea-qd_lag3,CCI_PT_ea-md_lag12,UNETOT_PT_ea-md_lag12,PPIPT_ppi_lag1,PPIPT_ppi_lag2,PPIPT_ppi_lag3,PPIPT_ppi_lag4,PPIPT_ppi_lag6,PPIPT_ppi_lag7,PPIPT_ppi_lag8,PPIPT_ppi_lag9,PPIPT_ppi_lag10,PPIPT_ppi_lag11,PPIPT_ppi_lag12,inflation_target_lag1
2007-01-01,-0.48471253037616924,-0.3710417440080227,-0.5505956500531283,-0.5511517537946048,1.4218588759225197,0.43518186423197763,1.0909217114819414,-0.22245324962854224,-0.6198323802839709,-0.5064621104668319,-0.30337600835431927,0.5291303149742728,0.010514855327399777,1.7833971818624785,-0.1955664847830432,-0.5459479839405234,0.3638933746657621,-0.6197487957651812,-1.2020761120460839,-0.5355999107758243,-0.3931953135343045,2.6,1.6227788966376364,1.153093595312448,-0.16550107151265922,-0.2809563692212649,-0.2055937302623644,0.017891329509405165,0.35081421262590134,0.39305834453036465,0.31547555577820213,0.24180403564568814,-0.6177242976011148,-0.6827315994919703,-0.664789014501948,-0.6333635497773091,-0.7716427138097337,-0.7340337051189619,1.146533280948101,1.1449146741952285,1.1346331871058306,0.9138509824758836,0.8532441622068591,0.5300532539205263,0.6713418617324926,-0.7043286848158431,-0.6318629767270331,-0.7130973361110637,-0.5821901332397632,-0.667439207405622,-0.5894129317264492,-0.6379634029356329,-0.6480463061933122,0.6998640958018955,0.5447055462609092,0.1978805531692929,0.024468056623484478,-1.0488174657712515,-0.853362614470715,-0.39630944074335717,0.2938201902422508,0.2586075505118468,0.22149784631921615,0.13848051395244676,0.1521914054257064,-0.07086966979036124,-0.7024165944456986,-0.8614907752704315,-0.3561699190205456,-0.3962758572241932,0.11855763398666208,-0.13483755655135965,-0.037988351230282213,0.0379883512302825,-0.08873448029941505,0.21690442598171078,0.41970797946177724,0.501297710767729,0.5744599931693581,0.3219708901819885,0.3219708901819885,0.501297710767729,0.27903263457919314,2.5
2007-02-01,-0.4759461715810147,-0.34072621926749874,-0.5398289305441973,-0.5601863329479346,1.3949823478615124,0.46256278473921053,0.9978275744015375,-0.1778865179793234,-0.5972567695183552,-0.4709797015218183,-0.29365295910144845,0.4965910293160663,0.039585337703152076,1.7778586203030013,-0.21690442598171064,-0.5193696467636442,0.4580381943310913,-0.595127995561044,-0.6162279549464073,-0.5289453072397768,-0.29347994555353313,2.3,1.694780196910842,1.3009144996479876,-0.3931953135343045,-0.16550107151265922,-0.2809563692212649,-0.2055937302623644,0.017891329509405165,0.35081421262590134,0.39305834453036465,0.11927425498329125,-0.6197487957651812,-0.6177242976011148,-0.6560321670774225,-0.664789014501948,-0.7673831646086743,-0.7209009944749551,1.017478187845104,1.146533280948101,1.1449146741952285,1.1346331871058306,0.9138509824758836,0.8532441622068591,0.5300532539205263,-0.6725480401745045,-0.5909826572486614,-0.7037874558564756,-0.5511517537946048,-0.6431329285061048,-0.667439207405622,-0.600058737411887,-0.6330465914405876,0.43518186423197763,0.6998640958018955,0.3530391027102791,0.1978805531692929,-1.8631265302962938,-1.0488174657712515,-0.853362614470715,0.3638933746657621,0.2938201902422508,0.2586075505118468,0.22149784631921615,0.13848051395244676,-0.038792452421145034,-0.6960934054631694,-0.8153053617640335,-0.3214521881316998,-0.3561699190205456,0.20060442900831355,-0.16390803892711142,-0.1955664847830432,-0.037988351230282213,0.0379883512302825,-0.08873448029941505,0.2595891288031468,0.41970797946177724,0.501297710767729,0.5744599931693581,0.3219708901819885,0.3219708901819885,0.501297710767729,2.6
2007-03-01,-0.44310479991454416,-0.2832189171180437,-0.5294728081870793,-0.5102365625355015,1.2404423115107217,0.47168975824162146,1.3153351724600884,-0.1332515367394591,-0.5705919915197221,-0.4412771867610738,-0.27911628577440595,0.503256949191396,0.010514855327399777,1.7058573200297964,-0.2954151418352379,-0.502669583508403,0.5875233354669585,-0.5180850054442141,-1.0213431567159186,-0.4647865898473234,-0.24310341315992162,2.3,1.750165812505615,1.4017014798767642,-0.29347994555353313,-0.3931953135343045,-0.16550107151265922,-0.2809563692212649,-0.2055937302623644,0.017891329509405165,0.35081421262590134,0.13946517526656035,-0.595127995561044,-0.6197487957651812,-0.5938045444373451,-0.6560321670774225,-0.753582225197242,-0.7014611188391052,1.1462756375511085,1.017478187845104,1.146533280948101,1.1449146741952285,1.1346331871058306,0.9138509824758836,0.8532441622068591,-0.6277487018165682,-0.5036343887707047,-0.6883174508802273,-0.5601863329479346,-0.5821901332397632,-0.6431329285061048,-0.6177168535301845,-0.6627287508588444,0.46256278473921053,0.43518186423197763,0.26176936768616954,0.3530391027102791,-1.6655651413990535,-1.8631265302962938,-1.0488174657712515,0.4580381943310913,0.3638933746657621,0.2938201902422508,0.2586075505118468,0.22149784631921615,0.016774277297064193,-0.6647817525158649,-0.779139038367901,-0.30337600835431927,-0.3214521881316998,0.25942164580527577,-0.16390803892711142,-0.21690442598171064,-0.1955664847830432,-0.037988351230282213,0.0379883512302825,0.21690442598171078,0.2595891288031468,0.41970797946177724,0.501297710767729,0.5744599931693581,0.3219708901819885,0.3219708901819885,2.3
2007-04-01,-0.4007846770543356,-0.24981214327647278,-0.4911789277922843,-0.5051680744994895,1.3143527636784909,0.5355785727584983,1.4645137304176026,-0.06923830034763517,-0.5533834127474415,-0.42636381016465913,-0.24704925281569795,0.5245671940998342,0.06865582007890385,1.7113958815892736,-0.15250597424624424,-0.4866297385010038,0.6124538788703497,-0.4869517889611893,-0.797772920984742,-0.5166291177328339,-0.16932990857263588,2.7,1.8387827974572521,1.5226458561512968,-0.24310341315992162,-0.29347994555353313,-0.3931953135343045,-0.16550107151265922,-0.2809563692212649,-0.2055937302623644,0.017891329509405165,0.30751286624537694,-0.5180850054442141,-0.595127995561044,-0.5744599931693578,-0.5938045444373451,-0.7204429324129977,-0.6662889492095795,1.0751024069065958,1.1462756375511085,1.017478187845104,1.146533280948101,1.1449146741952285,1.1346331871058306,0.9138509824758836,-0.6225058487243532,-0.5121050066606414,-0.6782658421565663,-0.5102365625355015,-0.5511517537946048,-0.5821901332397632,-0.5730125041082317,-0.6127052247077579,0.47168975824162146,0.46256278473921053,0.13399173865241593,0.26176936768616954,-1.5502877212208133,-1.6655651413990535,-1.8631265302962938,0.5875233354669585,0.4580381943310913,0.3638933746657621,0.2938201902422508,0.2586075505118468,0.06155448588249823,-0.6152067903084789,-0.7498871241553584,-0.29365295910144845,-0.30337600835431927,0.2471482619275404,-0.16390803892711142,-0.2954151418352379,-0.21690442598171064,-0.1955664847830432,-0.037988351230282213,-0.08873448029941505,0.21690442598171078,0.2595891288031468,0.41970797946177724,0.501297710767729,0.5744599931693581,0.3219708901819885,2.3
2007-05-01,-0.4015570188129585,-0.25388027623447235,-0.4839672653373178,-0.4832865927741648,1.3681058198005052,0.590340413772964,1.4151977531344269,0.0005492228161915689,-0.5320856667421437,-0.42439895537690114,-0.20781050538407894,0.5139355928872367,0.039585337703152076,1.7003187584703192,-0.2690661378543141,-0.43035952226114654,0.6324589433699673,-0.430017606548197,-1.4677156189072904,-0.5070177232774904,-0.16265324375740714,2.4,1.8720141668141157,1.5898371763038144,-0.16932990857263588,-0.24310341315992162,-0.29347994555353313,-0.3931953135343045,-0.16550107151265922,-0.2809563692212649,-0.2055937302623644,0.2905966435970465,-0.4869517889611893,-0.5180850054442141,-0.5448472393466709,-0.5744599931693578,-0.7011897700242086,-0.625930248290892,1.121278165845248,1.0751024069065958,1.1462756375511085,1.017478187845104,1.146533280948101,1.1449146741952285,1.1346331871058306,-0.6014402451945452,-0.5050741972570246,-0.660888316408275,-0.5051680744994895,-0.5601863329479346,-0.5511517537946048,-0.5467886843435702,-0.6031641492146858,0.5355785727584983,0.47168975824162146,0.26176936768616954,0.13399173865241593,-1.1716852120470143,-1.5502877212208133,-1.6655651413990535,0.6124538788703497,0.5875233354669585,0.4580381943310913,0.3638933746657621,0.2938201902422508,0.09702294712674248,-0.6000451247982999,-0.7208987211267777,-0.27911628577440595,-0.29365295910144845,0.21674940925683042,-0.16390803892711142,-0.15250597424624424,-0.2954151418352379,-0.21690442598171064,-0.1955664847830432,0.0379883512302825,-0.08873448029941505,0.21690442598171078,0.2595891288031468,0.41970797946177724,0.501297710767729,0.5744599931693581,2.7
2007-06-01,-0.40911059639687875,-0.2566661035325031,-0.48713995561043566,-0.4902221994556043,1.6099945723495699,0.36216607621268987,1.282023396778338,0.06963065760531942,-0.5164957166662663,-0.42442639741757787,-0.17120353052436585,0.4468247862947906,-0.018555627048352,1.7280115662677056,-0.1955664847830432,-0.4221203024208303,0.649615879526397,-0.4141058437385638,-1.3477235487413015,-0.43144605469496433,-0.005234107094204156,2.4,1.7944743049814336,1.6368711004105772,-0.16265324375740714,-0.16932990857263588,-0.24310341315992162,-0.29347994555353313,-0.3931953135343045,-0.16550107151265922,-0.2809563692212649,0.31547555577820213,-0.430017606548197,-0.4869517889611893,-0.4719542489859679,-0.5448472393466709,-0.6834700453478009,-0.588516392090464,1.1745557892445335,1.121278165845248,1.0751024069065958,1.1462756375511085,1.017478187845104,1.146533280948101,1.1449146741952285,-0.6093760825534775,-0.5292270544596365,-0.677315213203418,-0.4832865927741648,-0.5102365625355015,-0.5601863329479346,-0.5780673268633898,-0.6079162431326829,0.590340413772964,0.5355785727584983,0.21613450017411473,0.26176936768616954,-0.6883576839099506,-1.1716852120470143,-1.5502877212208133,0.6324589433699673,0.6124538788703497,0.5875233354669585,0.4580381943310913,0.3638933746657621,0.19446370778020725,-0.6031976000583203,-0.6741565055960803,-0.24704925281569795,-0.27911628577440595,0.24119268354915685,-0.16390803892711142,-0.2690661378543141,-0.15250597424624424,-0.2954151418352379,-0.21690442598171064,-0.037988351230282213,0.0379883512302825,-0.08873448029941505,0.21690442598171078,0.2595891288031468,0.41970797946177724,0.501297710767729,2.4
2007-07-01,-0.3996624270231624,-0.24491627136938499,-0.47705991674055026,-0.48944228949818724,1.5092075921207928,0.4169279172271558,1.3459492702203877,0.12552458761104424,-0.5052505067754686,-0.41862429383984634,-0.14875317524848655,0.38726429826261605,0.010514855327399777,1.7280115662677056,-0.15250597424624424,-0.43629507952175606,0.6663693326528728,-0.3991346013824542,-1.059486700210077,-0.4868219010218427,0.2443716898031939,2.4,1.7335501278271828,1.6167137043648214,-0.005234107094204156,-0.16265324375740714,-0.16932990857263588,-0.24310341315992162,-0.29347994555353313,-0.3931953135343045,-0.16550107151265922,0.39305834453036465,-0.4141058437385638,-0.430017606548197,-0.43457783286631996,-0.4719542489859679,-0.6588498509656764,-0.5627580169251917,1.0909217114819414,1.1745557892445335,1.121278165845248,1.0751024069065958,1.1462756375511085,1.017478187845104,1.146533280948101,-0.5896477818297264,-0.5020349245469191,-0.6450578274058101,-0.4902221994556043,-0.5051680744994895,-0.5102365625355015,-0.542201309355528,-0.5883807219109972,0.36216607621268987,0.590340413772964,0.44430883773438873,0.21613450017411473,-1.2020761120460839,-0.6883576839099506,-1.1716852120470143,0.649615879526397,0.6324589433699673,0.6124538788703497,0.5875233354669585,0.4580381943310913,0.1672794016126951,-0.654707027235292,-0.6044668632463518,-0.20781050538407894,-0.24704925281569795,0.3134264165666202,-0.13483755655135965,-0.1955664847830432,-0.2690661378543141,-0.15250597424624424,-0.2954151418352379,-0.1955664847830432,-0.037988351230282213,0.0379883512302825,-0.08873448029941505,0.21690442598171078,0.2595891288031468,0.41970797946177724,2.4
2007-08-01,-0.40233753147883794,-0.26266359925433413,-0.46875521122118335,-0.5019579092022424,1.2068466514344622,0.2343884471789366,1.1610916484275773,0.17487988822633868,-0.5002242387182185,-0.4093554664826403,-0.1368303807561353,0.3219975570132373,-0.018555627048352,1.456622049853317,-0.15250597424624424,-0.4752118413929809,0.6833964408292872,-0.41796034759454775,-2.2358769454474072,-0.47671246212805013,0.17968171462924482,2.1,1.7557043740650922,1.4688928000292822,0.2443716898031939,-0.005234107094204156,-0.16265324375740714,-0.16932990857263588,-0.24310341315992162,-0.29347994555353313,-0.3931953135343045,0.35081421262590134,-0.3991346013824542,-0.4141058437385638,-0.5744599931693578,-0.43457783286631996,-0.6361038582320186,-0.5360676294862091,0.9978275744015375,1.0909217114819414,1.1745557892445335,1.121278165845248,1.0751024069065958,1.1462756375511085,1.017478187845104,-0.5669981979192628,-0.48753821487843063,-0.6319187101724189,-0.48944228949818724,-0.4832865927741648,-0.5051680744994895,-0.5106896259228425,-0.5810884885381867,0.4169279172271558,0.36216607621268987,0.6633562017922516,0.44430883773438873,-0.6162279549464073,-1.2020761120460839,-0.6883576839099506,0.6663693326528728,0.649615879526397,0.6324589433699673,0.6124538788703497,0.5875233354669585,0.1521914054257064,-0.6985126218164727,-0.5294803808225843,-0.17120353052436585,-0.20781050538407894,0.4523569823239992,-0.13483755655135965,-0.15250597424624424,-0.1955664847830432,-0.2690661378543141,-0.15250597424624424,-0.21690442598171064,-0.1955664847830432,-0.037988351230282213,0.0379883512302825,-0.08873448029941505,0.21690442598171078,0.2595891288031468,2.4
2007-09-01,-0.3753595467988818,-0.23087923059809876,-0.4443340777567163,-0.466596635886339,1.0523066150836713,0.3165312087006351,1.2993188464635153,0.22161800594608347,-0.47177045005514034,-0.40240521245962013,-0.13114500774215382,0.27597119140966503,-0.07669659179985557,1.2738495183905654,-0.18376971543791995,-0.4753786557206399,0.699609987423664,-0.3805775380368783,-0.4298400435602784,-0.4038729350356849,0.33502340868871966,2.1,1.7557043740650922,1.3681058198005052,0.17968171462924482,0.2443716898031939,-0.005234107094204156,-0.16265324375740714,-0.16932990857263588,-0.24310341315992162,-0.29347994555353313,0.017891329509405165,-0.41796034759454775,-0.3991346013824542,-0.664789014501948,-0.5744599931693578,-0.6551014476687442,-0.4936985967953078,1.3153351724600884,0.9978275744015375,1.0909217114819414,1.1745557892445335,1.121278165845248,1.0751024069065958,1.1462756375511085,-0.5395421489949922,-0.4096276854666319,-0.6055751416738768,-0.5019579092022424,-0.4902221994556043,-0.4832865927741648,-0.5894129317264492,-0.5616154489013647,0.2343884471789366,0.4169279172271558,0.6451022547874298,0.6633562017922516,-1.0213431567159186,-0.6162279549464073,-1.2020761120460839,0.6833964408292872,0.6663693326528728,0.649615879526397,0.6324589433699673,0.6124538788703497,0.13848051395244676,-0.7069046051320497,-0.4821938175100639,-0.14875317524848655,-0.17120353052436585,0.5840288929172035,-0.018555627048352,-0.15250597424624424,-0.15250597424624424,-0.1955664847830432,-0.2690661378543141,-0.2954151418352379,-0.21690442598171064,-0.1955664847830432,-0.037988351230282213,0.0379883512302825,-0.08873448029941505,0.21690442598171078,2.1
2007-10-01,-0.3318327072899781,-0.20066697587585497,-0.42554945831700625,-0.4109403034507692,1.0523066150836713,0.1978805531692929,1.3695857785703727,0.27080208215761725,-0.4492800302735462,-0.40059164252790463,-0.12586494811335072,0.19134176405804618,-0.07669659179985557,1.251695272152656,0.2595891288031468,-0.42119466081212137,0.7416141660165301,-0.37155395095009536,0.486949090046955,-0.4574436134768072,0.4301162558253243,2.6,1.7169344431487512,1.3815440838310091,0.33502340868871966,0.17968171462924482,0.2443716898031939,-0.005234107094204156,-0.16265324375740714,-0.16932990857263588,-0.24310341315992162,-0.2055937302623644,-0.3805775380368783,-0.41796034759454775,-0.6827315994919703,-0.664789014501948,-0.6721396444729828,-0.42821403440670364,1.4645137304176026,1.3153351724600884,0.9978275744015375,1.0909217114819414,1.1745557892445335,1.121278165845248,1.0751024069065958,-0.5419896174479382,-0.39309987603414054,-0.5930787785477497,-0.466596635886339,-0.48944228949818724,-0.4902221994556043,-0.667439207405622,-0.5626220855803462,0.3165312087006351,0.2343884471789366,0.5447055462609092,0.6451022547874298,-0.797772920984742,-1.0213431567159186,-0.6162279549464073,0.699609987423664,0.6833964408292872,0.6663693326528728,0.649615879526397,0.6324589433699673,0.22149784631921615,-0.6985264588182212,-0.4821716684593698,-0.1368303807561353,-0.14875317524848655,0.6355404120667413,0.010514855327399777,-0.18376971543791995,-0.15250597424624424,-0.15250597424624424,-0.1955664847830432,-0.15250597424624424,-0.2954151418352379,-0.21690442598171064,-0.1955664847830432,-0.037988351230282213,0.0379883512302825,-0.08873448029941505,2.1
2007-11-01,-0.2922492715709289,-0.18469013834449297,-0.39326424713100855,-0.2711891509106248,0.6961926182753264,0.11573779164759407,1.4836642125611252,0.33584574549240775,-0.4098366046717339,-0.3950881634698896,-0.11152809402367111,0.057313025054438915,-0.10576707417560734,0.919381578584017,0.4586790696940937,-0.37966991032972336,0.8189075939253639,-0.33223531154210467,-0.4868884954643717,-0.4481419774588845,0.6525741834712132,2.8,1.7833971818624785,1.3076336316632393,0.4301162558253243,0.33502340868871966,0.17968171462924482,0.2443716898031939,-0.005234107094204156,-0.16265324375740714,-0.16932990857263588,-0.2809563692212649,-0.37155395095009536,-0.3805775380368783,-0.6177242976011148,-0.6827315994919703,-0.6696691059363685,-0.34821422366134075,1.4151977531344269,1.4645137304176026,1.3153351724600884,0.9978275744015375,1.0909217114819414,1.1745557892445335,1.121278165845248,-0.532476239052129,-0.40003838623984106,-0.5818512774628357,-0.4109403034507692,-0.5019579092022424,-0.48944228949818724,-0.6431329285061048,-0.5515055990395317,0.1978805531692929,0.3165312087006351,0.6998640958018955,0.5447055462609092,-1.4677156189072904,-0.797772920984742,-1.0213431567159186,0.7416141660165301,0.699609987423664,0.6833964408292872,0.6663693326528728,0.649615879526397,0.2586075505118468,-0.6284896683375052,-0.5068430165053479,-0.13114500774215382,-0.1368303807561353,0.6269316376335323,0.010514855327399777,0.2595891288031468,-0.18376971543791995,-0.15250597424624424,-0.15250597424624424,-0.2690661378543141,-0.15250597424624424,-0.2954151418352379,-0.21690442598171064,-0.1955664847830432,-0.037988351230282213,0.0379883512302825,2.6
2007-12-01,-0.2724754457854072,-0.17458216403681676,-0.38631519935725905,-0.208097275216269,0.5752482420007944,-0.08505562540544696,1.4178923999570932,0.4231058209482914,-0.39254283491543296,-0.3750961228959634,-0.07955360121433415,-0.126326716775751,-0.13483755655135965,0.7864561011565613,0.5448472393466712,-0.2656937818080962,0.9122579269322706,-0.32035048687853773,-0.48642037748121214,-0.3537705357327784,0.5860034100444909,2.7,1.7778586203030013,1.2740379715869805,0.6525741834712132,0.4301162558253243,0.33502340868871966,0.17968171462924482,0.2443716898031939,-0.005234107094204156,-0.16265324375740714,-0.16550107151265922,-0.33223531154210467,-0.37155395095009536,-0.6197487957651812,-0.6177242976011148,-0.6440266197459897,-0.276872609024768,1.282023396778338,1.4151977531344269,1.4645137304176026,1.3153351724600884,0.9978275744015375,1.0909217114819414,1.1745557892445335,-0.5061648965590524,-0.3881817687293999,-0.5750500182495497,-0.2711891509106248,-0.466596635886339,-0.5019579092022424,-0.5821901332397632,-0.5036557659730209,0.11573779164759407,0.1978805531692929,0.43518186423197763,0.6998640958018955,-1.3477235487413015,-1.4677156189072904,-0.797772920984742,0.8189075939253639,0.7416141660165301,0.699609987423664,0.6833964408292872,0.6663693326528728,0.2938201902422508,-0.5743498541471365,-0.5225699068993609,-0.12586494811335072,-0.13114500774215382,0.6008701019176963,0.010514855327399777,0.4586790696940937,0.2595891288031468,-0.18376971543791995,-0.15250597424624424,-0.1955664847830432,-0.2690661378543141,-0.15250597424624424,-0.2954151418352379,-0.21690442598171064,-0.1955664847830432,-0.037988351230282213,2.8
2008-01-01,-0.23931489643374906,-0.14071791259386912,-0.32932837316650654,-0.1753569817363603,0.23257250922295294,-0.4592615390042964,1.5100863006974155,0.5423238649953303,-0.37363043646272776,-0.33388145494563204,-0.02368978768880334,-0.2989632217757305,-0.1929785213028632,0.4818352153853088,0.6985257103450605,-0.25510320611444887,0.9103611305309397,-0.2955808771141774,0.039017637383682496,-0.4303296028229137,0.5970844196846059,2.8,1.7058573200297964,1.4218588759225197,0.5860034100444909,0.6525741834712132,0.4301162558253243,0.33502340868871966,0.17968171462924482,0.2443716898031939,-0.005234107094204156,-0.3931953135343045,-0.32035048687853773,-0.33223531154210467,-0.595127995561044,-0.6197487957651812,-0.6198323802839709,-0.22245324962854224,1.3459492702203877,1.282023396778338,1.4151977531344269,1.4645137304176026,1.3153351724600884,0.9978275744015375,1.0909217114819414,-0.48471253037616924,-0.3710417440080227,-0.5505956500531283,-0.208097275216269,-0.4109403034507692,-0.466596635886339,-0.5511517537946048,-0.5355999107758243,-0.08505562540544696,0.11573779164759407,0.46256278473921053,0.43518186423197763,-1.059486700210077,-1.3477235487413015,-1.4677156189072904,0.9122579269322706,0.8189075939253639,0.7416141660165301,0.699609987423664,0.6833964408292872,0.3638933746657621,-0.5459479839405234,-0.5064621104668319,-0.11152809402367111,-0.12586494811335072,0.5291303149742728,0.010514855327399777,0.5448472393466712,0.4586790696940937,0.2595891288031468,-0.18376971543791995,-0.15250597424624424,-0.1955664847830432,-0.2690661378543141,-0.15250597424624424,-0.2954151418352379,-0.21690442598171064,-0.1955664847830432,2.7
2008-02-01,-0.22688027551560166,-0.1260109311407521,-0.3151051506949489,-0.19507833653713424,0.09818986891791706,-0.3314839099705428,1.3385018604979078,0.6668864617569048,-0.3586368232749979,-0.291082405091078,0.036507567346337845,-0.36044774737248836,-0.22204900367861496,0.11629015245980565,0.7312172511297167,-0.34100600552421517,0.9084676038179373,-0.27441917392522924,-0.9579422119971828,-0.42061978390446386,0.6135486214717244,2.9,1.7113958815892736,1.3949823478615124,0.5970844196846059,0.5860034100444909,0.6525741834712132,0.4301162558253243,0.33502340868871966,0.17968171462924482,0.2443716898031939,-0.29347994555353313,-0.2955808771141774,-0.32035048687853773,-0.5180850054442141,-0.595127995561044,-0.5972567695183552,-0.1778865179793234,1.1610916484275773,1.3459492702203877,1.282023396778338,1.4151977531344269,1.4645137304176026,1.3153351724600884,0.9978275744015375,-0.4759461715810147,-0.34072621926749874,-0.5398289305441973,-0.1753569817363603,-0.2711891509106248,-0.4109403034507692,-0.5601863329479346,-0.5289453072397768,-0.4592615390042964,-0.08505562540544696,0.47168975824162146,0.46256278473921053,-2.2358769454474072,-1.059486700210077,-1.3477235487413015,0.9103611305309397,0.9122579269322706,0.8189075939253639,0.7416141660165301,0.699609987423664,0.4580381943310913,-0.5193696467636442,-0.4709797015218183,-0.07955360121433415,-0.11152809402367111,0.4965910293160663,0.039585337703152076,0.6985257103450605,0.5448472393466712,0.4586790696940937,0.2595891288031468,-0.15250597424624424,-0.15250597424624424,-0.1955664847830432,-0.2690661378543141,-0.15250597424624424,-0.2954151418352379,-0.21690442598171064,2.8
2008-03-01,-0.1878033556423641,-0.09976287144909303,-0.2984971713331592,-0.17223426913427634,-0.1033840915396365,-0.4592615390042964,1.9107157208233625,0.7605456218516363,-0.3370835043176365,-0.272228751966422,0.07489944945468956,-0.38030908379708706,-0.1929785213028632,-0.16617648707353752,0.8314951797328802,-0.3770529186128852,0.9067349186274218,-0.24716508010152408,-0.3765243304373048,-0.33039832300594624,0.7526257130086765,3.1,1.7003187584703192,1.2404423115107217,0.6135486214717244,0.5970844196846059,0.5860034100444909,0.6525741834712132,0.4301162558253243,0.33502340868871966,0.17968171462924482,-0.24310341315992162,-0.27441917392522924,-0.2955808771141774,-0.4869517889611893,-0.5180850054442141,-0.5705919915197221,-0.1332515367394591,1.2993188464635153,1.1610916484275773,1.3459492702203877,1.282023396778338,1.4151977531344269,1.4645137304176026,1.3153351724600884,-0.44310479991454416,-0.2832189171180437,-0.5294728081870793,-0.19507833653713424,-0.208097275216269,-0.2711891509106248,-0.5102365625355015,-0.4647865898473234,-0.3314839099705428,-0.4592615390042964,0.5355785727584983,0.47168975824162146,-0.4298400435602784,-2.2358769454474072,-1.059486700210077,0.9084676038179373,0.9103611305309397,0.9122579269322706,0.8189075939253639,0.7416141660165301,0.5875233354669585,-0.502669583508403,-0.4412771867610738,-0.02368978768880334,-0.07955360121433415,0.503256949191396,0.010514855327399777,0.7312172511297167,0.6985257103450605,0.5448472393466712,0.4586790696940937,-0.18376971543791995,-0.15250597424624424,-0.15250597424624424,-0.1955664847830432,-0.2690661378543141,-0.15250597424624424,-0.2954151418352379,2.9
