Date,UNETOT_PT_ea-md,UNEO25_PT_ea-md,UNEU25_PT_ea-md,REER42_PT_ea-md,LTIRT_PT_ea-md,IPMN_PT_ea-md,IPCAG_PT_ea-md,IPCOG_PT_ea-md,IPDCOG_PT_ea-md,IPNDCOG_PT_ea-md,IPING_PT_ea-md,IPNRG_PT_ea-md,TRNMN_PT_ea-md,TRNCAG_PT_ea-md,TRNCOG_PT_ea-md,TRNDCOG_PT_ea-md,TRNNDCOG_PT_ea-md,TRNING_PT_ea-md,TRNNRG_PT_ea-md,HICPOV_PT_ea-md,HICPNEF_PT_ea-md,HICPG_PT_ea-md,HICPIN_PT_ea-md,HICPSV_PT_ea-md,HICPNG_PT_ea-md,ICONFIX_PT_ea-md,CCONFIX_PT_ea-md,ESENTIX_PT_ea-md,KCONFIX_PT_ea-md,RTCONFIX_PT_ea-md,SCONFIX_PT_ea-md,BCI_PT_ea-md,CCI_PT_ea-md,SHIX_PT_ea-md,GDP_PT_ea-qd,EXPGS_PT_ea-qd,IMPGS_PT_ea-qd,GFCE_PT_ea-qd,HFCE_PT_ea-qd,CONSD_PT_ea-qd,GCF_PT_ea-qd,GFCF_PT_ea-qd,GFACON_PT_ea-qd,GFAMG_PT_ea-qd,GNFCPS_PT_ea-qd,GNFCIR_PT_ea-qd,GHIR_PT_ea-qd,GHSR_PT_ea-qd,TEMP_PT_ea-qd,EMP_PT_ea-qd,SEMP_PT_ea-qd,THOURS_PT_ea-qd,EMPAG_PT_ea-qd,EMPIN_PT_ea-qd,EMPMN_PT_ea-qd,EMPCON_PT_ea-qd,EMPRT_PT_ea-qd,EMPIT_PT_ea-qd,EMPFC_PT_ea-qd,EMPRE_PT_ea-qd,EMPPR_PT_ea-qd,EMPPA_PT_ea-qd,EMPENT_PT_ea-qd,RPRP_PT_ea-qd,WS_PT_ea-qd,ESC_PT_ea-qd,TASS.SDB_PT_ea-qd,TASS.LBD_PT_ea-qd,TASS.SLN_PT_ea-qd,TASS.LLN_PT_ea-qd,TLB.SDB_PT_ea-qd,TLB.LBD_PT_ea-qd,TLB.SLN_PT_ea-qd,TLB.LLN_PT_ea-qd,NFCASS_PT_ea-qd,NFCASS.SLN_PT_ea-qd,NFCASS.LLN_PT_ea-qd,NFCLB_PT_ea-qd,NFCLB.SLN_PT_ea-qd,NFCLB.LLN_PT_ea-qd,GGASS_PT_ea-qd,GGASS.LLN_PT_ea-qd,GGLB_PT_ea-qd,GGLB.SLN_PT_ea-qd,GGLB.LLN_PT_ea-qd,HHASS_PT_ea-qd,HHASS.LLN_PT_ea-qd,HHLB_PT_ea-qd,HHLB.SLN_PT_ea-qd,HHLB.LLN_PT_ea-qd,ULCIN_PT_ea-qd,ULCMQ_PT_ea-qd,ULCMN_PT_ea-qd,ULCCON_PT_ea-qd,ULCRT_PT_ea-qd,ULCFC_PT_ea-qd,ULCRE_PT_ea-qd,ULCPR_PT_ea-qd,DFGDP_PT_ea-qd,INDPRO_fred-md,IPFINAL_fred-md,IPCONGD_fred-md,AWOTMAN_fred-md,AWHMAN_fred-md,FEDFUNDS_fred-md,GS1_fred-md,GS5_fred-md,GS10_fred-md,AAA_fred-md,BAA_fred-md,OILPRICEx_fred-md,CUSR0000SAC_fred-md,PCEPI_fred-md,S&P 500_fred-md,epu_pt_epu,unemployment_up_15_unemployment,exchange_exchange,PPIPT_ppi,inflation_target,OILPRICEx_fred-md_Eur
2019-01-01,6.6,5.7,17.7,101.40525,1.67,105.0,117.2,102.2,92.6,103.8,102.2,103.6,97.5,106.4,97.3,93.9,98.0,93.3,90.9,82.68088902283323,85.65481769745676,84.10314856755896,90.80231255319289,81.7336765551027,82.83897670495926,-1.2,-7.8,111.3,-5.8,4.2,21.0,101.2295,101.2652,115.8274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.4021,101.2391,100.3538,4.4,42.0,2.4,2.58,2.54,2.71,3.93,5.12,51.38,183.057,102.648,2607.39,108.1126848070739,6.6,1.1488,2.3,0.5,44.72493036211699
2019-02-01,6.6,5.7,17.4,100.41834,1.55,107.4,117.0,107.1,96.2,108.9,103.0,88.5,94.3,107.8,92.6,94.2,92.3,90.1,84.8,82.86329839288886,85.70469444034474,84.48436828837741,91.2898963685694,81.64167823523715,83.84196963782414,-1.0,-9.9,109.9,0.0,4.0,17.3,101.0477,101.0789,119.883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.8371,101.0436,100.5193,4.4,41.7,2.4,2.55,2.49,2.68,3.79,4.95,54.95,183.967,102.836,2754.86,100.5848523044355,6.6,1.1416,1.9,0.9,48.13419761737912
2019-03-01,6.6,5.7,17.7,101.59152,1.32,105.1,114.8,103.4,97.2,104.5,101.7,93.8,101.0,113.7,98.7,98.2,98.8,96.2,100.3,83.01395333757574,85.82310996771822,84.68299985237788,91.66290087815244,81.77454547945848,84.95718671427909,-2.1,-10.7,108.4,-7.2,3.3,17.8,100.7692,101.0526,122.7976,49566.6,22438.8,22629.6,8222.3,32282.8,3182.5,9188.1,9051.7,4466.0,3065.7,39.79,25.13,5.58,5.69,4989.14,4199.24,789.9,2336267.0,349.44,815.0,752.75,324.0,1317.26,108.06,84.19,53.59,622.02,1021.22,294.37,101.696,18384.7,5342.9,31826.34537254899,249807.8795957767,41801.2256470588,332286.4785761688,26124.42982503769,260528.2906485671,47295.78638914022,428375.2166063346,364980.9986636508,6284.132150829562,49267.67853393666,655063.4280211164,26993.00413273005,157194.6639306186,160932.3447028656,27412.64811463047,371693.3041478132,4081.002018099544,92053.16209954744,447050.8858009041,18158.96246455505,168796.2980241326,4622.031595776768,129679.1356138766,89.5,92.8,89.1,93.3,92.5,91.6,94.6,92.1,106.729,102.8757,101.2232,100.85,4.4,41.7,2.41,2.49,2.37,2.57,3.77,4.84,58.15,185.182,103.069,2803.98,113.3910407201223,6.6,1.1235,2.1,0.8,51.75789942145082
2019-04-01,6.7,5.9,17.3,101.9253,1.18,106.5,115.8,105.3,95.6,107.0,102.7,107.6,99.0,105.2,97.5,93.7,98.3,92.8,120.4,83.12424880714664,86.1347005946797,84.57485267453967,92.06600419155015,82.17326603631636,86.08960693548286,-4.1,-6.9,108.3,-4.5,2.9,17.4,100.5093,101.1939,125.7775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.274,99.7521,99.426,4.3,41.6,2.42,2.42,2.33,2.53,3.69,4.7,63.86,186.211,103.36,2903.8,91.25864063116758,6.7,1.1218,2.3,0.8,56.9263683366019
2019-05-01,6.7,5.7,19.5,102.34231,1.02,107.2,115.1,106.8,99.9,108.0,102.4,103.8,109.8,117.7,107.5,107.7,107.5,101.7,140.7,83.20869051322882,86.06912415240723,84.79087297550748,92.17512016942577,82.09554006294573,86.64740346755433,-4.0,-8.9,107.5,-7.5,3.3,16.1,100.4591,101.2522,124.1293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.392,99.8974,99.8601,4.2,41.6,2.39,2.34,2.19,2.4,3.67,4.63,60.83,185.936,103.435,2854.71,87.20819900525879,6.7,1.1151,0.5,0.4,54.551161330822346
2019-06-01,6.7,5.8,18.8,102.86861,0.59,105.3,115.0,103.4,93.6,105.1,102.0,102.7,96.0,106.2,94.9,92.2,95.5,89.8,104.5,83.31271117332679,86.4635378584996,84.40796704540212,91.49966954144617,82.80211749980235,84.6230432285052,-1.4,-8.5,108.5,-6.3,1.7,14.3,100.5347,101.3295,125.4424,49841.5,22219.0,22188.6,8276.7,32326.6,3126.9,9161.3,8999.2,4392.9,3071.7,38.4,25.85,5.41,7.02,4973.96,4208.47,765.49,2325992.0,320.3,813.43,751.1,326.78,1320.65,109.22,84.14,56.13,623.13,1024.07,296.12,102.572,18757.7,5398.0,29341.97108898941,253414.9007119155,42230.96342986423,331289.6323469078,25942.82771342381,260908.7708898944,46387.70222624429,426028.9349321264,371932.3150286583,7227.370310708899,48384.12038914028,661315.0070558073,25748.23279034694,158497.8685309203,160345.7688355956,28181.84803921569,377371.6689291103,4322.926904977372,91871.75282352934,450723.0158914019,17829.4896892911,169391.6504374056,4671.195019607838,129719.1393092009,91.3,93.5,91.0,94.7,93.2,92.1,95.9,93.5,106.608,102.4375,100.4569,100.4354,4.2,41.7,2.38,2.0,1.83,2.07,3.42,4.46,54.66,185.025,103.484,2890.17,95.05222292246826,6.7,1.138,-0.7,0.4,48.03163444639719
2019-07-01,6.6,5.6,19.6,101.05998,0.44,105.3,114.2,103.7,95.0,105.2,103.1,112.8,109.4,109.0,115.3,105.5,117.3,102.0,120.2,82.8018575837603,85.72466600676502,83.97644382933741,90.65432799004665,82.15051319348022,84.05841448608753,-4.7,-6.4,107.4,-10.3,2.2,14.6,100.4577,101.4262,127.2621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.9408,99.7745,100.0411,4.2,41.5,2.4,1.96,1.83,2.06,3.29,4.28,57.35,185.372,103.622,2996.11,88.56120276394569,6.6,1.1151,-0.8,-0.3,51.43036498968703
2019-08-01,6.5,5.6,18.0,101.19427,0.17,102.4,115.9,101.6,87.8,104.0,100.8,100.3,79.9,75.3,88.2,75.5,90.8,72.2,97.5,82.97903523823771,85.95600072599017,84.08724559346602,90.7851661435788,82.39763572108707,84.05506248303098,-2.3,-8.1,106.7,-5.1,0.1,11.6,100.4738,101.443,122.225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.639,100.2631,100.368,4.2,41.5,2.13,1.77,1.49,1.63,2.98,3.87,54.81,184.969,103.67,2897.5,97.16415367393192,6.5,1.1036,-1.8,-0.1,49.66473359913012
2019-09-01,6.6,5.6,19.0,102.09322,0.2,102.3,117.1,101.1,90.3,102.9,99.0,98.3,97.7,114.9,96.6,98.0,96.3,90.8,90.4,83.31267656091667,86.3152903231429,84.32663841543558,90.99200277027576,82.87364163069947,84.21456569709103,-3.7,-7.5,106.4,-6.5,1.5,11.6,100.4221,101.4999,127.6152,50047.3,22193.0,22440.5,8333.7,32520.6,3139.1,9382.6,8989.7,4424.8,2994.0,38.69,25.9,5.42,7.28,4982.98,4216.3,766.68,2348198.0,317.64,808.86,746.53,328.13,1320.95,111.46,84.14,58.51,627.24,1026.57,299.49,102.809,18957.4,5473.5,28965.06988235291,261628.2064434389,42299.45505882351,328340.3015022622,24313.40637104071,266843.5819004524,45992.34114027144,424316.1263348414,379201.9583167428,7540.116162895928,47969.86993665159,668746.5437828058,25456.54606334845,158913.1692850681,165108.0121990948,28220.74796380091,379973.9144796382,4071.394099547507,91518.44354751124,452577.3729049765,17409.35922171946,169876.9374660632,4720.058443438909,129803.9045429867,94.5,97.5,94.3,98.3,95.1,92.9,97.4,94.0,107.696,102.2917,99.3191,99.6119,4.2,41.5,2.04,1.8,1.57,1.7,3.03,3.91,56.95,184.949,103.733,2982.16,99.6379417153827,6.6,1.0889,-2.5,-0.1,52.300486729727254
2019-10-01,6.5,5.6,17.8,101.37056,0.19,102.5,113.8,99.0,92.9,100.0,100.4,107.1,106.0,118.7,109.3,113.1,108.6,97.2,100.4,83.1376635988312,86.09918307119227,84.2975864297569,90.84378088942212,82.54384093729597,83.6638280194375,-4.6,-6.5,106.6,-6.2,0.9,13.9,100.4517,101.5831,127.8442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.4281,98.8633,99.0864,4.1,41.4,1.83,1.61,1.53,1.71,3.01,3.92,53.96,185.47,103.917,2977.68,118.0701733004302,6.5,1.1154,-2.3,0.0,48.37726376187915
2019-11-01,6.7,5.8,18.6,100.51331,0.35,102.3,113.3,98.0,93.1,98.8,99.6,117.8,99.0,116.8,101.1,107.0,99.9,85.8,110.6,83.20998094225672,86.1378603480971,84.37423005117375,90.91634797451476,82.61657596664548,83.99806720068463,-2.6,-6.7,107.8,-4.7,2.9,13.6,100.6462,101.6066,133.1507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.9372,100.2389,100.5548,4.1,41.4,1.55,1.57,1.64,1.81,3.06,3.94,57.03,186.057,104.024,3104.9,96.22477290022844,6.7,1.0982,-2.2,0.3,51.9304316153706
2019-12-01,6.8,5.9,19.0,100.04838,0.41,102.6,114.7,99.4,91.6,100.7,97.8,125.3,94.8,105.1,98.0,89.6,99.8,81.1,126.3,83.30371998308009,86.15507585215134,84.46663635018025,91.09506398889101,82.70525277301662,84.9709340237582,-3.8,-8.3,105.7,-4.6,3.2,8.6,100.7189,101.5272,132.8658,50511.9,23011.4,22521.7,8391.3,32705.3,3140.8,8916.2,8994.7,4345.1,3080.2,38.1,26.16,5.29,7.95,4987.0,4209.4,777.6,2352136.0,311.87,808.43,745.47,331.91,1316.87,114.15,84.35,59.97,631.5,1031.2,296.75,103.68,19172.3,5471.1,29843.02913725487,257388.1864826545,41905.38176470586,324078.0595806937,23960.33856711914,264052.3244494721,45273.58266968321,418535.4312760178,383058.477297135,8193.928476621419,46553.63840723983,673825.2915867274,24117.06625942689,157129.3705007544,163381.9571010556,28816.25404223229,374632.7151070892,4864.410217194566,90077.29719457007,457259.4136108588,16878.11890799396,171552.6949562593,4447.536482654596,130329.4886998495,94.4,98.9,94.0,98.2,95.6,92.2,100.1,95.7,108.002,101.7003,99.8802,99.9069,4.1,41.4,1.55,1.55,1.68,1.86,3.01,3.88,59.88,186.909,104.307,3176.75,87.38264249224085,6.8,1.1234,-2.4,0.4,53.30247463058573
2020-01-01,6.8,5.8,19.5,99.58521,0.37,105.6,115.7,104.1,101.4,104.5,101.4,118.9,97.7,101.6,99.7,103.8,98.8,87.6,129.9,83.35547117003149,86.0287153836614,84.39279061726269,90.72216993728476,82.87233059512155,85.98135417077022,-2.0,-8.3,107.6,-0.2,2.1,11.3,100.4292,101.2814,136.9413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.0338,98.4497,98.9933,3.9,41.3,1.55,1.53,1.56,1.76,2.94,3.77,57.52,186.754,104.49,3278.2,92.52711012424984,6.8,1.1052,-1.8,0.8,52.04487875497648
2020-02-01,6.5,5.5,19.4,98.58585,0.25,106.4,117.3,105.2,103.4,105.6,100.8,99.8,92.5,106.4,92.1,98.7,90.7,84.3,97.7,83.24171225461352,85.91467028969907,84.27023236564638,90.39252419249264,82.76326065571534,85.06575585498251,-5.3,-7.6,106.0,-1.1,4.4,12.1,99.14345,100.5477,141.8863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.3735,99.1872,100.0076,4.0,41.5,1.58,1.41,1.32,1.5,2.78,3.61,50.54,186.298,104.573,3277.31,95.40630063655199,6.5,1.0977,-2.4,0.4,46.041723603899065
2020-03-01,5.8,5.0,17.3,101.74527,0.71,94.1,94.4,93.5,72.6,97.0,93.1,106.9,89.7,86.8,93.8,77.8,97.1,90.6,73.5,83.14375384058935,86.06792736064928,84.1693403637482,90.13963017960405,82.72541438184115,81.89130352396751,-9.2,-13.7,98.2,-2.8,-0.4,0.4,96.67422,98.99268,114.2255,48362.8,21368.1,22375.2,8279.3,31957.3,2905.4,9070.9,8937.7,4362.3,2966.7,36.36,25.18,5.32,8.61,4966.09,4200.38,765.72,2264440.0,305.89,799.17,735.81,334.12,1302.8,115.59,83.31,61.34,631.96,1036.8,295.11,99.686,19167.4,5602.5,29418.20039215683,254114.0785218702,40993.71647058822,319871.161659125,23914.57876319757,264101.7269984917,43824.89619909497,416280.5122171942,382504.1722775272,8000.312790346909,42602.06687782807,667898.4873906489,23365.64645550532,155720.6357164407,167821.6260030164,28813.34012066366,375742.4517345402,4664.686334841625,90518.55484162888,453837.4903167412,17408.20259426848,172921.1084464554,4595.238521870282,130700.0848567122,95.4,98.0,95.0,98.6,97.0,97.2,99.0,97.4,108.422,97.4078,94.0357,94.9801,3.9,41.2,0.65,0.33,0.59,0.87,3.02,4.29,29.21,184.356,104.271,2652.39,183.7585259767664,5.8,1.0956,-2.8,0.0,26.661190215407085
2020-04-01,5.7,4.7,19.6,102.39469,0.97,68.5,56.8,65.3,36.3,70.2,78.1,94.3,62.0,43.1,66.8,35.7,73.3,71.4,42.2,82.99766698605107,85.9928536959099,83.45960281741694,88.20819386604887,83.2683551704363,77.91728422949392,-31.9,-41.2,60.2,-30.8,-31.7,-50.7,93.55845,97.14323,114.1198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.5619,80.5973,84.1471,2.7,38.4,0.05,0.18,0.39,0.66,2.43,4.13,16.55,181.461,103.838,2761.98,215.8433204615019,5.7,1.0876,-5.5,-0.2,15.216991541007726
2020-05-01,6.1,5.0,21.4,102.30129,0.81,74.3,77.5,73.8,58.8,76.4,78.7,80.2,71.9,69.6,77.0,59.4,80.7,74.3,40.9,82.70660262863933,85.87490473491447,82.99236368035076,87.85319215394722,83.19586407033971,77.17770888633062,-38.7,-32.0,56.0,-24.5,-27.3,-55.5,92.33524,96.73386,119.7346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.9604,84.3329,87.5392,3.1,39.4,0.05,0.16,0.34,0.67,2.5,3.95,28.56,181.207,103.942,2919.62,191.6523993343796,6.1,1.1136,-5.9,-0.7,25.646551724137932
2020-06-01,7.5,6.2,26.8,103.64572,0.53,87.9,95.5,88.2,90.8,87.7,86.4,88.3,84.6,92.7,92.4,97.2,91.4,79.2,57.2,83.45712428004371,86.59771200728929,83.60203511778884,88.35467335295975,84.11755197199744,78.31728240901192,-24.1,-25.8,72.0,-17.9,-21.2,-44.9,93.72848,97.11164,126.7371,41086.6,13630.1,15623.8,8021.3,26975.7,2114.3,8005.6,8227.1,4394.1,2069.9,31.73,28.89,5.57,18.33,4802.77,4064.87,737.9,1837991.0,316.13,784.97,721.38,324.9,1219.7,114.81,82.45,58.97,578.93,1033.49,288.44,87.568,18124.0,4815.5,33615.42610859726,271222.299638009,36280.25425339364,330383.615429864,24895.07665158369,279689.007239819,38331.01203619904,422660.3305429861,394354.0886425347,7366.850950226246,44707.20873303169,679843.9664253397,20435.97511312221,161850.2403167423,169598.2501357464,29734.24004524888,384828.4165158374,4420.011221719453,90384.14556561079,461894.5204072389,18854.72981900453,174573.6608597284,4450.801945701352,131071.1885520365,105.5,100.7,106.2,98.4,99.1,98.7,98.7,99.0,110.516,91.5934,91.6535,95.2679,3.3,39.9,0.08,0.18,0.34,0.73,2.44,3.64,38.31,182.834,104.27,3104.66,159.8154926032356,7.5,1.1198,-4.3,0.1,34.211466333273805
2020-07-01,8.2,7.0,26.3,102.26865,0.4,96.7,96.8,100.5,103.1,100.0,93.4,100.1,97.2,98.3,108.7,116.3,107.1,91.6,70.3,82.69661142041078,85.52601908602882,83.78074002116432,88.94972204091329,82.13711707906245,79.13755384150508,-13.4,-27.1,87.0,-12.9,-16.3,-33.8,95.79296,97.46704,129.8164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0256,95.627,99.6641,3.7,40.7,0.09,0.15,0.28,0.62,2.14,3.31,40.71,183.628,104.578,3207.62,154.7829525958821,8.2,1.1848,-3.8,0.1,34.36022957461175
2020-08-01,8.4,7.2,27.2,102.82971,0.36,103.0,110.2,102.0,97.1,102.8,99.2,113.9,74.8,71.0,84.8,82.9,85.3,68.1,77.0,82.77283181168605,85.56497795797128,83.9584354702069,89.29308903596767,82.02983050602234,79.51829854324016,-13.3,-25.6,87.4,-7.9,-11.1,-26.2,96.98059,97.68356,127.8195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.9549,96.6905,100.4768,3.7,41.0,0.1,0.13,0.27,0.65,2.25,3.27,42.34,184.889,104.87,3391.71,116.6998710108789,8.4,1.194,-3.3,0.0,35.4606365159129
2020-09-01,8.2,7.0,25.1,103.57177,0.32,102.5,113.7,100.4,105.4,99.6,96.1,119.2,96.1,112.0,99.3,120.9,94.9,88.7,74.8,82.68169154413444,85.40145249698315,84.0846295312767,89.43123572905061,81.72177059713168,79.13387605706785,-14.7,-26.9,89.7,-6.3,-9.5,-16.8,97.34396,97.72503,124.2502,46975.4,18809.5,20152.8,8502.0,31136.5,3015.2,8642.2,8980.6,4463.3,2847.2,38.22,26.86,5.39,10.92,4844.75,4105.16,739.59,2232946.0,325.12,781.82,718.04,334.9,1216.03,116.25,82.57,58.47,596.97,1045.74,286.88,99.252,18866.3,5444.8,32116.02490196076,278864.9053695324,36548.44588235292,332553.2845852185,23033.75530920059,290624.318250377,38402.95095022619,425507.021945701,403770.7319306192,7635.396802413275,45014.458280543,685168.2031523383,20737.88838612372,164117.6410708902,176235.8934992456,29811.2399698341,395881.3620663653,3988.878416289588,90034.33628959268,465581.5774208135,19357.49935143288,176095.647888386,4508.665369532423,131948.6537858223,98.3,99.4,98.1,101.7,101.0,100.0,101.0,101.9,109.332,95.9669,95.7033,99.2072,3.9,41.2,0.09,0.13,0.27,0.68,2.31,3.36,39.63,185.938,105.057,3365.52,120.2057315689124,8.2,1.1708,-2.9,-0.1,33.84865049538777
2020-10-01,7.8,6.6,25.0,103.3228,0.18,103.9,111.2,101.1,105.5,100.4,99.2,120.9,97.2,111.0,100.5,117.4,97.0,90.9,74.5,82.71434580093613,85.49856216733086,84.01677419511162,89.04798146034162,81.92112862483084,78.02707440584693,-12.9,-24.5,91.9,-4.6,-6.2,-14.7,97.3793,97.71603,126.5348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.7394,96.1152,99.5442,4.0,41.4,0.09,0.13,0.34,0.79,2.35,3.44,39.4,186.248,105.151,3418.7,164.6157400604996,7.8,1.1698,-3.3,-0.1,33.680971106171995
2020-11-01,7.2,6.2,22.0,102.61247,0.07,99.7,105.9,93.9,101.9,92.5,99.4,105.9,96.0,111.8,99.4,118.3,95.5,89.9,66.9,82.85123018494862,85.71799942354825,83.97127762646001,89.07225878194592,82.34035435625795,78.42871183013835,-15.1,-29.5,87.3,-10.1,-9.8,-17.8,97.23541,97.64304,131.7052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.0816,96.3019,99.5598,4.1,41.3,0.09,0.12,0.39,0.87,2.3,3.3,40.94,186.472,105.258,3548.99,165.5570446226191,7.2,1.198,-2.2,-0.2,34.173622704507515
2020-12-01,6.9,5.8,23.0,102.50975,0.03,100.5,102.0,98.6,105.6,97.4,102.0,105.2,86.7,89.2,95.1,93.6,95.4,79.6,81.0,83.1366884698969,85.9397539688851,84.06681600645753,89.40875194633652,82.82343562645826,80.6807551499919,-12.9,-24.4,90.1,-8.4,-10.3,-15.7,97.22826,97.83861,144.4066,47136.0,19578.5,21222.6,8553.9,30990.7,2824.3,9146.8,9046.0,4487.6,2877.8,36.56,26.21,5.52,10.67,4923.86,4150.03,773.83,2259274.0,332.12,790.21,725.41,340.78,1228.57,120.85,83.8,60.43,617.63,1060.55,288.93,97.991,19230.0,5644.4,30182.78415686272,289611.7854087481,37007.17258823527,333477.8426636499,20477.98750527902,298516.9607993966,39240.59247963795,427033.2268868775,411691.0509110113,8156.509116138765,47864.32675113123,696355.6509562598,20593.80858220215,164789.2422865764,180020.8384012064,29096.34604826547,404029.9626938163,4702.394533936646,92360.2899366515,472688.4181266958,19549.15903770739,176410.9053785821,4357.543408748109,132780.637942685,100.8,102.0,100.8,101.3,102.9,104.1,101.3,101.7,109.959,98.363,98.0128,101.6376,4.2,41.5,0.09,0.1,0.39,0.93,2.26,3.16,47.02,188.296,105.699,3695.31,129.759003199227,6.9,1.2271,-1.3,-0.2,38.31798549425475
2021-01-01,6.9,5.9,22.7,101.73162,0.03,101.3,106.1,99.9,102.1,99.5,97.4,106.9,86.6,91.3,86.5,95.0,84.7,85.1,79.6,83.51351465304445,86.2831620418692,84.55558014286017,90.36008175662919,83.0963835540685,82.51589250906194,-14.2,-23.1,90.6,-7.7,-10.6,-12.9,97.31278,98.06445,156.455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.8822,98.7468,101.8365,4.2,41.6,0.09,0.1,0.45,1.08,2.45,3.24,52.0,189.42,106.147,3793.75,118.829223629279,6.9,1.2136,-0.6,0.3,42.847725774555045
2021-02-01,6.8,5.8,22.9,100.70968,0.16,98.3,104.6,94.1,95.2,93.9,97.1,124.8,86.9,99.0,83.7,92.6,81.8,84.2,80.0,83.43437619069066,86.1353841223579,84.58489799145684,90.44750339824593,82.89720096721825,82.81341455890549,-13.5,-25.8,87.4,-8.8,-16.0,-21.1,97.76205,98.32554,145.6694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.6149,96.3212,99.4108,4.1,41.4,0.08,0.07,0.54,1.26,2.7,3.42,59.04,190.4,106.5,3883.43,138.905852426846,6.8,1.2121,1.4,0.5,48.70885240491709
2021-03-01,6.7,5.7,22.7,101.31082,0.23,100.8,105.7,98.8,100.2,98.6,99.2,105.8,105.1,113.9,103.2,114.2,100.9,103.3,97.9,83.23982027143228,85.81625679163203,84.4283448601941,90.3647316772005,82.55574734038109,84.0149931001473,-9.0,-20.1,95.7,-8.4,-10.8,-12.0,98.68568,98.90169,141.542,45762.0,19742.4,21692.3,8438.7,29649.4,2525.6,9446.7,9282.8,4600.3,2998.4,37.74,27.44,5.63,15.35,4830.42,4110.76,719.66,2117261.0,290.89,779.58,715.32,336.74,1195.71,122.97,82.41,61.48,613.43,1068.36,278.86,96.975,19437.1,5577.2,29931.75541176468,287837.1774479638,36531.40729411763,338407.1447420812,21588.22770135745,300217.5633484163,38357.00600904972,432271.3078280539,415505.3458914035,8221.793429864256,49916.05522171947,701665.3467601814,20253.98877828059,167228.9075022627,178913.4073031672,29290.03212669684,404564.2993212673,4561.070651583706,93057.24758371033,481417.0948325782,19640.5427239819,178185.1188687782,4289.845447963796,134312.6340995478,102.6,103.7,102.7,104.2,106.8,97.5,101.9,101.3,112.091,98.3856,97.932,100.7714,4.1,41.6,0.07,0.08,0.82,1.61,3.04,3.74,62.33,191.908,107.054,3910.51,146.1039183783031,6.7,1.1725,3.8,0.5,53.159914712153515
2021-04-01,7.2,5.9,25.6,101.49629,0.35,102.4,105.5,101.8,101.1,101.9,100.7,104.9,99.3,105.3,96.5,96.5,96.5,100.0,92.4,82.91571815523106,85.31579721850521,84.63681351290788,90.79361953341042,81.57221456379372,84.61784022902714,-6.5,-16.7,99.0,-5.6,-6.7,-6.9,99.79433,99.55187,149.2953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.5587,97.2581,100.1928,4.1,41.6,0.07,0.06,0.86,1.64,2.9,3.6,61.72,193.647,107.618,4141.18,137.1508867118445,7.2,1.2082,7.0,0.6,51.08425757324947
